"ID","Product/ID","Product/Internal Reference","Counted Quantity"
"__export__.stock_inventory_line_167995_bb48630c","__export__.product_product_37601_35d02871","06100411","0.0"
"__export__.stock_inventory_line_165138_b15aa277","__export__.product_product_37602_4d8efa5c","06100702","3.0"
"__export__.stock_inventory_line_165139_fb7c512e","__export__.product_product_49941_5668df5b","06100702(YL)","5.0"
"__export__.stock_inventory_line_167996_5af415b7","__export__.product_product_37603_f0775ecf","06100706","0.0"
"__export__.stock_inventory_line_167997_baa8eaa2","__export__.product_product_10954_0edfdc11","06100708","0.0"
"__export__.stock_inventory_line_167998_dd1951e4","__export__.product_product_37604_d4a3f479","06101004","0.0"
"__export__.stock_inventory_line_167999_cf521c25","__export__.product_product_37605_ea84946d","06101007","0.0"
"__export__.stock_inventory_line_165140_dbe4afae","__export__.product_product_49938_ca03d2d5","06101007(YL)","8.0"
"__export__.stock_inventory_line_165141_47e7a65d","__export__.product_product_37606_3bcc4937","06101009","41.0"
"__export__.stock_inventory_line_168000_29e4978f","__export__.product_product_10955_fa3ea3b5","06101049","0.0"
"__export__.stock_inventory_line_165142_5441eebb","__export__.product_product_37607_fe2ed26c","06101056","4.0"
"__export__.stock_inventory_line_168001_9f170130","__export__.product_product_37608_de737ee3","06101058","0.0"
"__export__.stock_inventory_line_168002_fbf5e69b","__export__.product_product_10956_eabc3142","06101098","0.0"
"__export__.stock_inventory_line_168003_c0ea8c5a","__export__.product_product_10957_c6e66305","06101099","0.0"
"__export__.stock_inventory_line_168004_bd39b450","__export__.product_product_10958_686fc903","06101112","0.0"
"__export__.stock_inventory_line_168005_b39524f8","__export__.product_product_37609_f90a0b7a","06101213","0.0"
"__export__.stock_inventory_line_165143_f6363d17","__export__.product_product_49936_55747ad3","06101213(YL)","3.0"
"__export__.stock_inventory_line_168006_ca70b5eb","__export__.product_product_37610_59279472","06101218","0.0"
"__export__.stock_inventory_line_165144_31fab85a","__export__.product_product_37611_9c5818bd","06101252","70.0"
"__export__.stock_inventory_line_165145_629e581e","__export__.product_product_37612_0290cff6","06101254","1.0"
"__export__.stock_inventory_line_168007_35414668","__export__.product_product_10959_accea840","06111026","0.0"
"__export__.stock_inventory_line_168008_7164757d","__export__.product_product_10960_b6b456a9","06111034","0.0"
"__export__.stock_inventory_line_168009_7d8827ac","__export__.product_product_10961_88c82f91","06111085","0.0"
"__export__.stock_inventory_line_168010_de1c19d5","__export__.product_product_10962_29465af9","06111179","0.0"
"__export__.stock_inventory_line_168011_f05503dd","__export__.product_product_10963_52a6207b","06111191","0.0"
"__export__.stock_inventory_line_168012_39f41490","__export__.product_product_10964_5bbeb6e9","06111192","0.0"
"__export__.stock_inventory_line_168013_318fc27b","__export__.product_product_10965_b1e5cce7","06111193","0.0"
"__export__.stock_inventory_line_168014_3125cdb1","__export__.product_product_10966_0dcbc264","06111251","0.0"
"__export__.stock_inventory_line_168015_972d6520","__export__.product_product_37613_12059728","06111266","0.0"
"__export__.stock_inventory_line_165146_b9bb0d45","__export__.product_product_37614_2d8eae83","06111279","4.0"
"__export__.stock_inventory_line_168016_19445e70","__export__.product_product_10967_91ef26b1","06121013","0.0"
"__export__.stock_inventory_line_168017_4f3c15a7","__export__.product_product_10968_d87b8a68","06121031","0.0"
"__export__.stock_inventory_line_168018_95f06e91","__export__.product_product_10969_921ab3d0","06121045","0.0"
"__export__.stock_inventory_line_168019_29e1129c","__export__.product_product_10970_531f8bf1","06141010","0.0"
"__export__.stock_inventory_line_168020_e727fb2f","__export__.product_product_10971_49392700","06150101","0.0"
"__export__.stock_inventory_line_168021_0ed6b5c8","__export__.product_product_10972_ab56c846","06150201","0.0"
"__export__.stock_inventory_line_168022_919759a6","__export__.product_product_10973_ec31f316","06150302","0.0"
"__export__.stock_inventory_line_168023_f436cc5d","__export__.product_product_10974_d7d1b032","06150304","0.0"
"__export__.stock_inventory_line_168024_bcff61ad","__export__.product_product_10975_ebf03d41","06151013","0.0"
"__export__.stock_inventory_line_168025_c9e71aa7","__export__.product_product_10976_cc737c13","06151023","0.0"
"__export__.stock_inventory_line_168026_78ba62ca","__export__.product_product_10977_a899501b","06151031","0.0"
"__export__.stock_inventory_line_168027_5aab3a59","__export__.product_product_10978_895cf707","06151032","0.0"
"__export__.stock_inventory_line_168028_c25e24b0","__export__.product_product_37615_ae3c5db0","06160711","0.0"
"__export__.stock_inventory_line_168029_82f3e15e","__export__.product_product_37616_93d29cc0","06160712","0.0"
"__export__.stock_inventory_line_168030_301ca850","__export__.product_product_37617_b913bb43","06160713","0.0"
"__export__.stock_inventory_line_168031_b4af02bc","__export__.product_product_10979_e736f2ab","06161228","0.0"
"__export__.stock_inventory_line_168032_7be975b2","__export__.product_product_10980_cf57ea7b","06161248","0.0"
"__export__.stock_inventory_line_168033_a129c247","__export__.product_product_10981_0fe5190a","06161353","0.0"
"__export__.stock_inventory_line_168034_ed25217f","__export__.product_product_10982_bd4be09c","06170201","0.0"
"__export__.stock_inventory_line_168035_a61badf5","__export__.product_product_10983_a74ac92a","06180107","0.0"
"__export__.stock_inventory_line_168036_210a18ba","__export__.product_product_37618_d068229d","06180303","0.0"
"__export__.stock_inventory_line_168037_fba6b948","__export__.product_product_10984_1a414336","06181002","0.0"
"__export__.stock_inventory_line_168038_fabcb71b","__export__.product_product_37619_724e9e1f","06181038","0.0"
"__export__.stock_inventory_line_168039_5cd84bcd","__export__.product_product_10985_686f9ae0","06181049","0.0"
"__export__.stock_inventory_line_168040_6defa5f8","__export__.product_product_37620_c8e0bb94","06181070","0.0"
"__export__.stock_inventory_line_168041_69680bac","__export__.product_product_10986_3f288ed1","06190111","0.0"
