External ID,Product/External ID,Product/Internal Reference,Counted Quantity
__export__.stock_inventory_line_73883_c200b847,__export__.product_product_15162_8edebef6,DH161268,0.0
__export__.stock_inventory_line_73884_00ccbad1,__export__.product_product_15163_aa1657c5,DH161269,0.0
__export__.stock_inventory_line_73885_6cb5e643,__export__.product_product_15164_efca67ea,DH161273,0.0
__export__.stock_inventory_line_73886_2a5e87b5,__export__.product_product_15165_223790ae,DH161283,0.0
__export__.stock_inventory_line_73887_f91e52a2,__export__.product_product_15166_524f53aa,DH161284,0.0
__export__.stock_inventory_line_73888_e70ca315,__export__.product_product_15167_3fd492c4,DH161292,3
__export__.stock_inventory_line_73889_7f7d5f70,__export__.product_product_15168_098ac2ef,DH161293,5
__export__.stock_inventory_line_73890_0c83e77f,__export__.product_product_15169_9983e903,DH161294,0.0
__export__.stock_inventory_line_73891_68ddc210,__export__.product_product_15170_296ce1d0,DH161301,0.0
__export__.stock_inventory_line_73892_d168b715,__export__.product_product_15171_373bd255,DH161302,0.0
__export__.stock_inventory_line_73893_ab44fc2e,__export__.product_product_15172_d4f8c605,DH161304,0.0
__export__.stock_inventory_line_73894_2c99264b,__export__.product_product_15173_6327e35d,DH161305,0.0
__export__.stock_inventory_line_73895_11d06108,__export__.product_product_15174_68b48a48,DH161309,0.0
__export__.stock_inventory_line_73896_9000c10e,__export__.product_product_15175_29800cb9,DH161317,0.0
__export__.stock_inventory_line_73897_14c931d9,__export__.product_product_15176_c9324625,DH161321,0.0
__export__.stock_inventory_line_73898_29e84761,__export__.product_product_15177_a4d02f52,DH161326,0.0
__export__.stock_inventory_line_73899_4fb5dcfc,__export__.product_product_15178_9d4acc1a,DH161329,0.0
__export__.stock_inventory_line_73900_110dd1f4,__export__.product_product_15179_f4dec391,DH161331,0.0
__export__.stock_inventory_line_73901_b73e96ae,__export__.product_product_15180_c0a7f01d,DH161363,0.0
__export__.stock_inventory_line_73902_24f909d5,__export__.product_product_15181_e2f980f3,DH161368,0.0
__export__.stock_inventory_line_73903_c54f878d,__export__.product_product_15182_ec82a2e7,DH161371,0.0
__export__.stock_inventory_line_73904_367c2653,__export__.product_product_15183_8b9c05db,DH161377,0.0
__export__.stock_inventory_line_73905_0c1575ba,__export__.product_product_15184_513479d5,DH161386,0.0
__export__.stock_inventory_line_73906_09c38a87,__export__.product_product_15185_a4fb3601,DH161404,0.0
__export__.stock_inventory_line_73907_1debd1ed,__export__.product_product_15186_e5c1f68f,DH161405,0.0
__export__.stock_inventory_line_73908_d9ac99c5,__export__.product_product_15187_a901fe37,DH161410,1
__export__.stock_inventory_line_73909_f97e6fe6,__export__.product_product_15188_a9d11ff5,DH161416,0.0
__export__.stock_inventory_line_73910_01fba85f,__export__.product_product_15189_2757871f,DH161421,0.0
__export__.stock_inventory_line_73911_f30c9b3b,__export__.product_product_15190_fc480476,DH161424,0.0
__export__.stock_inventory_line_73912_7831900f,__export__.product_product_15191_f410330f,DH161429,0.0
__export__.stock_inventory_line_73913_41242023,__export__.product_product_15192_7909b7c6,DH161452,0.0
__export__.stock_inventory_line_73914_e6fae616,__export__.product_product_15193_0b06fe55,DH161453,0.0
__export__.stock_inventory_line_73915_1e314890,__export__.product_product_15194_630102ef,DH161454,0.0
__export__.stock_inventory_line_73916_abdbbbdd,__export__.product_product_15195_0f743ca1,DH161455,0.0
__export__.stock_inventory_line_73917_626643cc,__export__.product_product_15196_12751a8f,DH161456,0.0
__export__.stock_inventory_line_73918_80dc1cdf,__export__.product_product_15197_028d78b5,DH161457,0.0
__export__.stock_inventory_line_73919_102ecafc,__export__.product_product_15198_456c3281,DH161458,0.0
__export__.stock_inventory_line_73920_013f0843,__export__.product_product_15199_24bd85d1,DH161459,0.0
__export__.stock_inventory_line_73921_7a878206,__export__.product_product_15200_66ab927b,DH161460,0.0
__export__.stock_inventory_line_73922_670328bf,__export__.product_product_15201_7064f0be,DH161461,0.0
__export__.stock_inventory_line_73923_dc45ba9f,__export__.product_product_15202_beecfb14,DH161468,2
__export__.stock_inventory_line_73924_461b95be,__export__.product_product_15203_14341e74,DH161470,2
__export__.stock_inventory_line_73925_7e2b191e,__export__.product_product_15204_74f2587a,DH161471,0.0
__export__.stock_inventory_line_73926_d56d92fb,__export__.product_product_15205_fc0123cd,DH161485,0.0
__export__.stock_inventory_line_73927_ce707df4,__export__.product_product_15206_8197a975,DH161495,0.0
__export__.stock_inventory_line_73928_87383a07,__export__.product_product_15207_bd4b39f9,DH161497,0.0
__export__.stock_inventory_line_73929_378b6ced,__export__.product_product_15208_1d50bfee,DH161509,21
__export__.stock_inventory_line_73930_ce7b83ba,__export__.product_product_15209_bb8dae99,DH161510,0.0
__export__.stock_inventory_line_73931_c7a04d62,__export__.product_product_15210_ac63c2d2,DH161540,0.0
__export__.stock_inventory_line_73932_5d16a4f6,__export__.product_product_15211_f81ce477,DH161554,0.0
__export__.stock_inventory_line_73933_0ba2b6f1,__export__.product_product_15212_a244515f,DH161559,0.0
__export__.stock_inventory_line_73934_0646d944,__export__.product_product_15213_fa3f1337,DH161622,2
__export__.stock_inventory_line_73935_f2fba8d6,__export__.product_product_15214_35c78d7a,DH161623,0.0
__export__.stock_inventory_line_73936_db106f58,__export__.product_product_15215_2d62c44f,DH161624,0.0
__export__.stock_inventory_line_73937_2de62f72,__export__.product_product_15216_d2ca18e3,DH161626,0.0
__export__.stock_inventory_line_73938_8ad68a9c,__export__.product_product_15217_e5e07945,DH171002,0.0
__export__.stock_inventory_line_73939_181490ae,__export__.product_product_15218_7793f213,DH171012,0.0
__export__.stock_inventory_line_73940_0e417b82,__export__.product_product_15219_e4f9fa30,DH171013,1
__export__.stock_inventory_line_73941_5f24712d,__export__.product_product_15220_9406b7a4,DH171014,357
__export__.stock_inventory_line_73942_64ce3e67,__export__.product_product_15221_dfd68537,DH171015,35
__export__.stock_inventory_line_73943_f9e28233,__export__.product_product_15222_fd38fe18,DH171019,0.0
__export__.stock_inventory_line_73944_e2997f15,__export__.product_product_15223_f17e9010,DH171023,6
__export__.stock_inventory_line_73945_496f26bd,__export__.product_product_15224_4d31c292,DH171050,0.0
__export__.stock_inventory_line_73946_75556c3e,__export__.product_product_15225_6fee7b7c,DH181001,0.0
__export__.stock_inventory_line_73947_8f5854d6,__export__.product_product_15226_302e45bc,DH181008,0.0
__export__.stock_inventory_line_73948_89cdea64,__export__.product_product_15227_7e4c3ecc,DH181009,0.0
__export__.stock_inventory_line_73949_3b5ca704,__export__.product_product_15228_8c07fd11,DH181014,0.0
__export__.stock_inventory_line_73950_5061e834,__export__.product_product_15229_5c6323ec,DH181015,8
__export__.stock_inventory_line_73951_903139d9,__export__.product_product_15230_ccbea16a,DH181016,0.0
__export__.stock_inventory_line_73952_628062ba,__export__.product_product_15231_568301f8,DH181022,0.0
__export__.stock_inventory_line_73953_d7526e21,__export__.product_product_15232_2354820b,DH181044,1
__export__.stock_inventory_line_73954_9d5f907d,__export__.product_product_15233_035d2905,DH181048,0.0
__export__.stock_inventory_line_73955_0950a217,__export__.product_product_15234_e358f6ba,DH181052,0.0
__export__.stock_inventory_line_73956_659df309,__export__.product_product_15235_ba3a1aac,DH181053,0.0
__export__.stock_inventory_line_73957_18f09373,__export__.product_product_15236_673138ff,DH181055,0.0
__export__.stock_inventory_line_73958_14724c96,__export__.product_product_15237_37b376ba,DH181056,0.0
__export__.stock_inventory_line_73959_599411bc,__export__.product_product_15238_e5715d77,DH181060,0.0
__export__.stock_inventory_line_73960_31b2de69,__export__.product_product_15239_2c05663d,DH181063,3
__export__.stock_inventory_line_73961_422ad75d,__export__.product_product_15240_6cc3ba20,DH181064,0.0
__export__.stock_inventory_line_73962_f87edc2d,__export__.product_product_15241_deb0c370,DH181066,0.0
__export__.stock_inventory_line_73963_2a3a9843,__export__.product_product_15242_f29589aa,DH181069,0.0
__export__.stock_inventory_line_73964_95753871,__export__.product_product_15243_50b50d57,DH181083,0.0
__export__.stock_inventory_line_73965_9ac40317,__export__.product_product_15244_9a92901e,DH181086,0.0
__export__.stock_inventory_line_73966_9cb6ffb4,__export__.product_product_15245_dc3d358f,DH181087,0.0
__export__.stock_inventory_line_73967_c7be53fd,__export__.product_product_15246_28c5e028,DH181091,0.0
__export__.stock_inventory_line_73968_df317dd9,__export__.product_product_15247_417653bd,DH181092,4
__export__.stock_inventory_line_73969_4d48503b,__export__.product_product_15248_da85df54,DH181094,0.0
__export__.stock_inventory_line_73970_ccbdd0b2,__export__.product_product_15249_8701867f,DH181096,0.0
__export__.stock_inventory_line_73971_4cd47330,__export__.product_product_15250_66fccc5f,DH181099,16
__export__.stock_inventory_line_73972_4d8fa6c5,__export__.product_product_15251_553361ad,DH181100,0.0
__export__.stock_inventory_line_73973_ab037532,__export__.product_product_15252_af90f648,DH181101,0.0
__export__.stock_inventory_line_73974_25176f0d,__export__.product_product_15253_08a88a05,DH181103,2
__export__.stock_inventory_line_73975_fdb3dfc4,__export__.product_product_15254_62f7d282,DH181104,3
__export__.stock_inventory_line_73976_fe5281ef,__export__.product_product_15255_b893bc3e,DH181105,0.0
__export__.stock_inventory_line_73977_89f1b551,__export__.product_product_15256_3652aa73,DH181107,0.0
__export__.stock_inventory_line_73978_1534f724,__export__.product_product_15257_a6136975,DH181109,0.0
__export__.stock_inventory_line_73979_025fd34d,__export__.product_product_15258_28b836c4,DH181115,0.0
__export__.stock_inventory_line_73980_309b3d5e,__export__.product_product_15259_0e95781d,DH181119,0.0
__export__.stock_inventory_line_73981_92f4566c,__export__.product_product_15260_cabc8439,DH181122,0.0
__export__.stock_inventory_line_73982_e7b85083,__export__.product_product_15261_b8d977e0,DH181123,1
__export__.stock_inventory_line_73983_819af48e,__export__.product_product_15262_fd69d6a8,DH181124,0.0
__export__.stock_inventory_line_73984_039c170c,__export__.product_product_15263_81478c71,DH181125,0.0
__export__.stock_inventory_line_73985_c7bed0ef,__export__.product_product_15264_b6fd2f87,DH181127,6
__export__.stock_inventory_line_73986_dae1e2fc,__export__.product_product_15265_a2627670,DH181128,0.0
__export__.stock_inventory_line_73987_fa486817,__export__.product_product_15266_0cfe5986,DH181129,0.0
__export__.stock_inventory_line_73988_3b7120f0,__export__.product_product_15267_d98593c8,DH181130,0.0
__export__.stock_inventory_line_73989_77db478b,__export__.product_product_15268_c1658589,DH181131,0.0
__export__.stock_inventory_line_73990_f6cfe65d,__export__.product_product_15269_3da31b6f,DH181133,0.0
__export__.stock_inventory_line_73991_a5b32aa7,__export__.product_product_15270_2f171a8b,DH181135,0.0
__export__.stock_inventory_line_73992_e9ec94e2,__export__.product_product_15271_aecab785,DH191001,0.0
__export__.stock_inventory_line_73993_be9bfafa,__export__.product_product_15272_482dfbb9,DH191005,0.0
__export__.stock_inventory_line_73994_2450db67,__export__.product_product_15273_9cd741dc,DH191006,0.0
__export__.stock_inventory_line_73995_c934696f,__export__.product_product_15274_6e56cb9e,DH191007,9
__export__.stock_inventory_line_73996_e25014de,__export__.product_product_15275_6b613424,DH191008,9
__export__.stock_inventory_line_73997_8c0aa91a,__export__.product_product_15276_3a9e8341,DH191010,0.0
__export__.stock_inventory_line_73998_e2dc21be,__export__.product_product_15277_ac67aac8,DH191012,0.0
__export__.stock_inventory_line_73999_2b639d06,__export__.product_product_15278_50b8e48a,DH191013,0.0
__export__.stock_inventory_line_74000_ba88963e,__export__.product_product_15279_4d4020d3,DH191017,0.0
__export__.stock_inventory_line_74001_b56a160f,__export__.product_product_15280_6529fb2a,DH191018,0.0
__export__.stock_inventory_line_74002_35f49d92,__export__.product_product_15281_b05fdf9f,DH191019,4
__export__.stock_inventory_line_74003_8593402b,__export__.product_product_15282_5171a2f2,DH191023,0.0
__export__.stock_inventory_line_74004_4f5d3c21,__export__.product_product_15283_6915f985,DH191025,0.0
__export__.stock_inventory_line_74005_7b2d6325,__export__.product_product_15284_51e0f9f1,DH191028,0.0
__export__.stock_inventory_line_74006_b9fba3f3,__export__.product_product_15285_25f485b4,DH191029,0.0
__export__.stock_inventory_line_74007_3c9aaf83,__export__.product_product_15286_64dcbe8e,DH191030,0.0
__export__.stock_inventory_line_74008_8a4cfed1,__export__.product_product_15287_a7d9e54e,DH191031,0.0
__export__.stock_inventory_line_74009_0ef36a58,__export__.product_product_15288_ff71b7ac,DH191036,0.0
__export__.stock_inventory_line_74010_6e951356,__export__.product_product_15289_693186ca,DH191037,0.0
__export__.stock_inventory_line_74011_1a648216,__export__.product_product_15290_88ab48a9,DH191041,0.0
__export__.stock_inventory_line_74012_6ed97abf,__export__.product_product_15291_65fecfec,DH191049,0.0
__export__.stock_inventory_line_74013_a811d5a3,__export__.product_product_15292_bcb030f2,DH191050,0.0
__export__.stock_inventory_line_74014_66a8c540,__export__.product_product_15293_cb325639,DH191052,0.0
__export__.stock_inventory_line_74015_2c170dce,__export__.product_product_15294_6cb32af3,DH191056,0.0
__export__.stock_inventory_line_74016_852942b2,__export__.product_product_15295_e41ccb2e,DH191062,0.0
__export__.stock_inventory_line_74017_13bb69aa,__export__.product_product_15296_ac9461f6,DH191065,2
__export__.stock_inventory_line_74018_d748ab51,__export__.product_product_15297_f31bf117,DH191066,1
__export__.stock_inventory_line_74019_23a37a6e,__export__.product_product_15298_86a6abc3,DH191068,2
__export__.stock_inventory_line_74020_07ae69b9,__export__.product_product_15299_9fe28155,DH191071,2
__export__.stock_inventory_line_74021_788836ed,__export__.product_product_15300_5aab458b,DH191076,2
__export__.stock_inventory_line_74022_390974bd,__export__.product_product_15301_570593aa,DH201007,0.0
__export__.stock_inventory_line_74023_8df4a050,__export__.product_product_15302_c2cd88f3,DH201015,0.0
__export__.stock_inventory_line_74024_f25ca381,__export__.product_product_15303_166eccb6,DH201018,3
__export__.stock_inventory_line_74025_212ed007,__export__.product_product_15304_1d800b0b,DH201029,0.0
__export__.stock_inventory_line_74026_43eb0410,__export__.product_product_15305_1533aa35,DH201038,0.0
__export__.stock_inventory_line_74027_d8a0900c,__export__.product_product_15306_abc201a4,DH201048,0.0
__export__.stock_inventory_line_74028_7a33d6ea,__export__.product_product_15307_734cd663,DH201049,0.0
__export__.stock_inventory_line_74029_69e511e0,__export__.product_product_15308_17d89e2d,DH201055,0.0
__export__.stock_inventory_line_74030_f88d0cbf,__export__.product_product_15309_1ae91350,DH201062,0.0
__export__.stock_inventory_line_74031_82516eef,__export__.product_product_15310_773e6705,DH201064,0.0
__export__.stock_inventory_line_74032_0cf257ac,__export__.product_product_15311_bf24de04,DH201065,0.0
__export__.stock_inventory_line_74033_22f66afe,__export__.product_product_15312_e9c0063c,DH201076,0.0
__export__.stock_inventory_line_74034_b918b628,__export__.product_product_15313_99c439db,DH201077,1
__export__.stock_inventory_line_74035_e3667065,__export__.product_product_15314_ef2062b4,DH201078,0.0
__export__.stock_inventory_line_74036_ee691ce3,__export__.product_product_15315_4a6fab37,DH201079,0.0
__export__.stock_inventory_line_74037_bef7b14e,__export__.product_product_15316_cf028e48,DH201080,6
__export__.stock_inventory_line_74038_508d79c6,__export__.product_product_15317_9ac65258,DH201081,0.0
__export__.stock_inventory_line_74039_0c5fc472,__export__.product_product_15318_aaa5b73d,DH201085,0.0
__export__.stock_inventory_line_74040_c8454b2a,__export__.product_product_15319_1e7c713e,DH201086,0.0
__export__.stock_inventory_line_74041_ef845b6e,__export__.product_product_15320_4e50b95f,DH201090,0.0
__export__.stock_inventory_line_74042_cf12e3f6,__export__.product_product_15321_321ba33d,DH201091,0.0
__export__.stock_inventory_line_74043_fc829c47,__export__.product_product_15322_29381015,DH201093,0.0
__export__.stock_inventory_line_74044_3fb94e72,__export__.product_product_15323_06dcdc2c,DH201096,0.0
__export__.stock_inventory_line_74045_0c5c4e8c,__export__.product_product_15324_71816850,DH201105,0.0
__export__.stock_inventory_line_74046_c1a78cdd,__export__.product_product_15325_78883691,DH201107,0.0
__export__.stock_inventory_line_74047_99859327,__export__.product_product_15326_c98b7646,DH201109,0.0
__export__.stock_inventory_line_74048_58488024,__export__.product_product_15327_eb40465b,DH201111,0.0
__export__.stock_inventory_line_74049_20c5f422,__export__.product_product_15328_6ddf9eb4,DH201112,0.0
__export__.stock_inventory_line_74050_377ebca0,__export__.product_product_15329_b843d1d1,DH201131,0.0
__export__.stock_inventory_line_74051_55756e00,__export__.product_product_15330_4ccaaaf6,DH201132,0.0
__export__.stock_inventory_line_74052_5729682b,__export__.product_product_15331_a466a074,DH211005,1
__export__.stock_inventory_line_74053_63b4bed3,__export__.product_product_15332_1525a99b,DH211012,0.0
__export__.stock_inventory_line_74054_d3707ecb,__export__.product_product_15333_52e7c42b,DH221012,37
__export__.stock_inventory_line_74055_5d582782,__export__.product_product_15334_fdb3f761,DH221013,19
__export__.stock_inventory_line_74056_aa531d91,__export__.product_product_15335_3ae403df,DH71011C,0.0
__export__.stock_inventory_line_74057_973f2af2,__export__.product_product_15336_78569bb6,DH710123,0.0
__export__.stock_inventory_line_74058_be3ef489,__export__.product_product_15337_f9b0e767,DH71022V,0.0
__export__.stock_inventory_line_74059_95c82e91,__export__.product_product_15338_9361da13,DH7102X3,0.0
__export__.stock_inventory_line_74060_66c0a4b9,__export__.product_product_15339_525f7231,DH7102X4,0.0
__export__.stock_inventory_line_74061_9abd615d,__export__.product_product_15340_19237bb2,DH7102X6,0.0
__export__.stock_inventory_line_74062_7540c173,__export__.product_product_15341_9d037246,DH71032V,0.0
__export__.stock_inventory_line_74063_20ca91d3,__export__.product_product_15342_9c132953,DH71034M,0.0
__export__.stock_inventory_line_74064_bf6f59ba,__export__.product_product_15343_e7727c6d,DH7301X3,0.0
__export__.stock_inventory_line_74065_859d09a4,__export__.product_product_15344_9c6f887d,DH7301X4,0.0
__export__.stock_inventory_line_74066_063b5090,__export__.product_product_15345_b1d67c4f,DH7301X6,0.0
__export__.stock_inventory_line_74067_64aa54bd,__export__.product_product_15346_efa6df70,DH73022V,0.0
__export__.stock_inventory_line_74068_a4cf779d,__export__.product_product_15347_5ac0e04f,DH7302X3,0.0
__export__.stock_inventory_line_74069_6154b702,__export__.product_product_15348_50098e25,DH7302X4,0.0
__export__.stock_inventory_line_74070_bf9a01ac,__export__.product_product_15349_aa597b4d,DH73032V,0.0
__export__.stock_inventory_line_74071_02012b99,__export__.product_product_15350_b5a079be,DH73034K,0.0
__export__.stock_inventory_line_74072_01b1226e,__export__.product_product_15351_fd5fbe05,DH73034M,0.0
__export__.stock_inventory_line_74073_afcfbb15,__export__.product_product_15352_16e65931,DH7303X3,0.0
__export__.stock_inventory_line_74074_acde338a,__export__.product_product_15353_00e14250,DH7303X4,1
__export__.stock_inventory_line_74075_5e488c2d,__export__.product_product_15354_019e9d3e,DH7303X6,0.0
__export__.stock_inventory_line_74076_12ff4f9a,__export__.product_product_15355_167c80e1,DH7304T8,0.0
__export__.stock_inventory_line_74077_29158f20,__export__.product_product_15356_06beabd7,DH74014M,0.0
__export__.stock_inventory_line_74078_ee9c7d03,__export__.product_product_15357_5751b461,DH900014,0.0
__export__.stock_inventory_line_74079_7caf386b,__export__.product_product_15358_a2612d43,DI2W001,0.0
__export__.stock_inventory_line_74080_487b9035,__export__.product_product_15359_25cb7c9c,DI2W002,0.0
__export__.stock_inventory_line_74081_44b931b5,__export__.product_product_15360_439f613e,DI2W003,0.0
__export__.stock_inventory_line_74082_f837bf0c,__export__.product_product_15361_a33205ce,DI2W005,0.0
__export__.stock_inventory_line_74083_441745de,__export__.product_product_15362_ef86b152,DI2W006,0.0
__export__.stock_inventory_line_74084_e5f7fd2d,__export__.product_product_15363_35ec073c,DI2W007,0.0
__export__.stock_inventory_line_74085_94407a7f,__export__.product_product_15364_e1482a8c,DI2W008,0.0
__export__.stock_inventory_line_74086_c372cbc4,__export__.product_product_15365_4fa1121b,DI2W009,0.0
__export__.stock_inventory_line_74087_cec5b87c,__export__.product_product_15366_fea70e39,DI2W010,0.0
__export__.stock_inventory_line_74088_62a717df,__export__.product_product_15367_c006d27b,DI2W011,0.0
__export__.stock_inventory_line_74089_d428eec9,__export__.product_product_15368_7a2261d1,DI2W012,0.0
__export__.stock_inventory_line_74090_55b4d25a,__export__.product_product_15369_1d2b5ed5,DI2W014,0.0
__export__.stock_inventory_line_74091_ed346a7e,__export__.product_product_15370_1dc1d8f6,DI2W015,0.0
__export__.stock_inventory_line_74092_02f2a7e1,__export__.product_product_15371_64823ecd,DI2W016,0.0
__export__.stock_inventory_line_74093_15fdadbc,__export__.product_product_15372_e224e053,DI2W018,0.0
__export__.stock_inventory_line_74094_93295a03,__export__.product_product_15373_9362e8a0,DI2W019,0.0
__export__.stock_inventory_line_74095_366b3a7f,__export__.product_product_15374_c4c94550,DI2W020,0.0
__export__.stock_inventory_line_74096_24fd4309,__export__.product_product_15375_fe0d03aa,DI2W021,0.0
__export__.stock_inventory_line_74097_cc2ec162,__export__.product_product_15376_1156ee73,DI2W022,0.0
__export__.stock_inventory_line_74098_a7be2ed7,__export__.product_product_15377_4a2737ab,DI2W023,0.0
__export__.stock_inventory_line_74099_fb5f7589,__export__.product_product_15378_79cfbefd,DI2W024,0.0
__export__.stock_inventory_line_74100_03bbadc4,__export__.product_product_15379_8faa3379,DI2W025,0.0
__export__.stock_inventory_line_74101_7e62d4d4,__export__.product_product_15380_bba1010d,DI2W026,0.0
__export__.stock_inventory_line_74102_6bdf315e,__export__.product_product_15381_661c15de,DI2W027,0.0
__export__.stock_inventory_line_74103_e4ad8894,__export__.product_product_15382_eb2e5658,DI2W028,0.0
__export__.stock_inventory_line_74104_12948683,__export__.product_product_15383_2b7afd0d,DI2W029,0.0
__export__.stock_inventory_line_74105_213fdca4,__export__.product_product_15384_cef03fc2,DI2W030,0.0
__export__.stock_inventory_line_74106_14f2c26b,__export__.product_product_15385_5b438a73,DI2W031,0.0
__export__.stock_inventory_line_74107_b71b4f4c,__export__.product_product_15386_6e7ca98f,DI2W032,0.0
__export__.stock_inventory_line_74108_24a3e653,__export__.product_product_15387_c1147564,DI2W034,0.0
__export__.stock_inventory_line_74109_a500722f,__export__.product_product_15388_737401c5,DI2W035,0.0
__export__.stock_inventory_line_74110_6a65ff8d,__export__.product_product_15389_fba8f52c,DI2W036,0.0
__export__.stock_inventory_line_74111_b853b371,__export__.product_product_15390_f126491c,DI2W037,0.0
__export__.stock_inventory_line_74112_9c9fb480,__export__.product_product_15391_cf917e0d,DI2W038,0.0
__export__.stock_inventory_line_74113_fe3201dd,__export__.product_product_15392_9f35afca,DI2W039,0.0
__export__.stock_inventory_line_74114_d12e3a84,__export__.product_product_15393_51a2d310,DI2W040,0.0
__export__.stock_inventory_line_74115_65d36708,__export__.product_product_15394_6b6f43c1,DI2W041,0.0
__export__.stock_inventory_line_74116_dcf61261,__export__.product_product_15395_a33bac1f,DI2W042,0.0
__export__.stock_inventory_line_74117_56e8cdc8,__export__.product_product_15396_3e069c84,DI2W043,0.0
__export__.stock_inventory_line_74118_312501ca,__export__.product_product_15397_cffdd3cd,DI2W044,0.0
__export__.stock_inventory_line_74119_7695a0a7,__export__.product_product_15398_186a8dff,DI2W045,0.0
__export__.stock_inventory_line_74120_80243b43,__export__.product_product_15399_8484cebd,DI2W046,0.0
__export__.stock_inventory_line_74121_4a0300b9,__export__.product_product_15400_c36d55f0,DI2W047,0.0
__export__.stock_inventory_line_74122_09a5413c,__export__.product_product_15401_d2eddf78,DI2W048,0.0
__export__.stock_inventory_line_74123_663da624,__export__.product_product_15402_78c722fc,DI2W049,0.0
__export__.stock_inventory_line_74124_6dbee932,__export__.product_product_15403_4c2d315c,DI2W050,0.0
__export__.stock_inventory_line_74125_c69f374c,__export__.product_product_15404_aeb7ab8d,DI2W051,0.0
__export__.stock_inventory_line_74126_bb0802e3,__export__.product_product_15405_0e625d9e,DI2W052,0.0
__export__.stock_inventory_line_74127_4717208a,__export__.product_product_15406_cc26ff14,DI2W053,0.0
__export__.stock_inventory_line_74128_10bf5623,__export__.product_product_15407_37f74149,DI2W054,0.0
__export__.stock_inventory_line_74129_0b038bb5,__export__.product_product_15408_66493518,DI2W055,0.0
__export__.stock_inventory_line_74130_c8f00f2c,__export__.product_product_15409_01f3d060,DI2W056,0.0
__export__.stock_inventory_line_74131_1cd93a86,__export__.product_product_15410_8ce56ded,DI2W057,0.0
__export__.stock_inventory_line_74132_61ee6be1,__export__.product_product_15411_1266c290,DI2W058,0.0
__export__.stock_inventory_line_74133_3ce7fc86,__export__.product_product_15412_9ec7f01a,DI2W059,0.0
__export__.stock_inventory_line_74134_302d6370,__export__.product_product_15413_625ebeff,DI2W060,0.0
__export__.stock_inventory_line_74135_41eb64df,__export__.product_product_15414_68a386d2,DI2W061,0.0
__export__.stock_inventory_line_74136_701e98eb,__export__.product_product_15415_ebe0c215,DI2W062,0.0
__export__.stock_inventory_line_74137_53c90ec3,__export__.product_product_15416_9882129c,DI2W063,0.0
__export__.stock_inventory_line_74138_acbdc35b,__export__.product_product_15417_cdb05dc0,DI2W064,0.0
__export__.stock_inventory_line_74139_cededd5d,__export__.product_product_15418_f905de1c,DI2W065,0.0
__export__.stock_inventory_line_74140_184beffc,__export__.product_product_15419_86cbfad4,DI2W066,0.0
__export__.stock_inventory_line_74141_376e7c5d,__export__.product_product_15420_f9232990,DI2W067,0.0
__export__.stock_inventory_line_74142_ecb9095e,__export__.product_product_15421_9d92fcc2,DI2W068,0.0
__export__.stock_inventory_line_74143_9b6ee4ee,__export__.product_product_15422_1bdfe271,DI2W069,0.0
__export__.stock_inventory_line_74144_652545f1,__export__.product_product_15423_d10d7b7a,DI2W070,0.0
__export__.stock_inventory_line_74145_99d88145,__export__.product_product_15424_ae84f6e7,DI2W071,0.0
__export__.stock_inventory_line_74146_5a67d8b4,__export__.product_product_15425_846fc508,DI2W072,0.0
__export__.stock_inventory_line_74147_40ff0ee8,__export__.product_product_15426_14ed6cc6,DI2W073,0.0
__export__.stock_inventory_line_74148_ccee0b9c,__export__.product_product_15427_a3da4c0c,DI2W074,0.0
__export__.stock_inventory_line_74149_5ae1650d,__export__.product_product_15428_3303f92f,DI2W075,0.0
__export__.stock_inventory_line_74150_8726cef4,__export__.product_product_15429_aef8b1dd,DI2W076,0.0
__export__.stock_inventory_line_74151_82f9ffd1,__export__.product_product_15430_d24d9fbf,DI2W077,0.0
__export__.stock_inventory_line_74152_7bf7b686,__export__.product_product_15431_083e7cdc,DI2W078,0.0
__export__.stock_inventory_line_74153_f5dbd9af,__export__.product_product_15432_f1ebd1f0,DI2W079,0.0
__export__.stock_inventory_line_74154_7a2bddc3,__export__.product_product_15433_c4fa794f,DI2W080,0.0
__export__.stock_inventory_line_74155_25dcfe96,__export__.product_product_15434_b5a2c0f3,DI2W081,0.0
__export__.stock_inventory_line_74156_3747021a,__export__.product_product_15435_b1213ed9,DI2W082,0.0
__export__.stock_inventory_line_74157_fe6114ca,__export__.product_product_15436_b6983355,DI2W083,0.0
__export__.stock_inventory_line_74158_0d0f041b,__export__.product_product_15437_205aef8c,DI2W084,0.0
__export__.stock_inventory_line_74159_2cfaaa04,__export__.product_product_15438_ea17d0f0,DI2W085,0.0
__export__.stock_inventory_line_74160_6cb2b142,__export__.product_product_15439_492a6dfa,DI2W086,0.0
__export__.stock_inventory_line_74161_7f2ec3f9,__export__.product_product_15440_d303dc0c,DI2W087,0.0
__export__.stock_inventory_line_74162_36d197cc,__export__.product_product_15441_b5bd9e6f,DI2W088,0.0
__export__.stock_inventory_line_74163_a602f7aa,__export__.product_product_15442_958ae740,DI2W089,0.0
__export__.stock_inventory_line_74164_a1ee5820,__export__.product_product_15443_f2c5bd4f,DI2W090,0.0
__export__.stock_inventory_line_74165_383442f5,__export__.product_product_15444_d7e5b66b,DI2W091,0.0
__export__.stock_inventory_line_74166_cef63213,__export__.product_product_15445_fc1b3255,DI2W092,0.0
