ID,Product/Product/ID,Point of Sale Category,Internal Reference,Quantity On Hand,Sales Price,Cost,Updated Sales Price,Updated Cost,Status
14090,__export__.product_product_14087_c8d98919,Bajaj / 2W,CB101074,0.0,65.0,65.0,,,
17874,__export__.product_product_17871_29a3f985,Bajaj / 2W,FD101039,0.0,40.0,40.0,,,
16445,__export__.product_product_16442_104e10c3,Bajaj / 2W,DP101017,0.0,190.0,190.0,,,
22781,__export__.product_product_22778_b53210ef,Bajaj / 2W,JG521008,1.0,950.0,950.0,,,
49381,__export__.product_product_49378_0b203da3,Bajaj / QUTE,BF521012,1.0,1050.0,1050.0,,,
18188,__export__.product_product_18185_c6095013,Bajaj / 2W,JA521001,-39.0,270.0,270.0,,,
31747,__export__.product_product_31744_b277f8a3,Bajaj / 2W,JY521006,0.0,390.0,390.0,,,
18896,__export__.product_product_18893_8c595228,Bajaj / 2W,JD521002,170.0,610.0,610.0,,,
23678,__export__.product_product_23675_4695a7ac,Bajaj / 2W,JL521002,0.0,460.0,460.0,,,
15901,__export__.product_product_15898_16baff19,Bajaj / 2W,DK101063,37.0,370.0,370.0,,,
23100,__export__.product_product_23097_1936a9f2,Bajaj / 2W,JH521007,72.0,350.0,350.0,,,
19032,__export__.product_product_19029_c4dbf260,Bajaj / 2W,JE521030,26.0,580.0,580.0,,,
11057,__export__.product_product_11054_b7a85155,Bajaj / 2W,16101107,0.0,20.0,20.0,,,
15898,__export__.product_product_15895_32716426,Bajaj / 2W,DK101003,-1.0,2350.0,2350.0,,,
17837,__export__.product_product_17834_f053a590,Bajaj / 2W,FA101240,0.0,640.0,640.0,,,
17872,__export__.product_product_17869_51a35eb9,Bajaj / 2W,FD101021,0.0,700.0,700.0,,,
47499,__export__.product_product_47496_bb0bc128,Bajaj / 3W,BB103046,0.0,1320.0,1320.0,,,
24107,__export__.product_product_24104_ae391ac0,Bajaj / 2W,JU511013,0.0,3270.0,3270.0,,,
32189,__export__.product_product_32186_251cbe2d,Bajaj / 2W,JZ511016,52.0,1870.0,1870.0,,,
22529,__export__.product_product_22526_40c75d23,Bajaj / 2W,JF511049,0.0,1350.0,1350.0,,,
49358,__export__.product_product_49355_75dd2ff6,Bajaj / QUTE,BF511049,0.0,2000.0,2000.0,,,
18886,__export__.product_product_18883_16544477,Bajaj / 2W,JD511008,28.0,1810.0,1810.0,,,
14934,__export__.product_product_14931_858b8efc,Bajaj / 2W,DH101680,15.0,2170.0,2170.0,,,
18169,__export__.product_product_18166_db60c6c8,Bajaj / 2W,JA511006,1.0,1650.0,1650.0,,,
23657,__export__.product_product_23654_5c162ad2,Bajaj / 2W,JL511022,4.0,7070.0,7070.0,,,
22768,__export__.product_product_22765_a2f37093,Bajaj / 2W,JG511028,0.0,4000.0,4000.0,,,
14188,__export__.product_product_14185_fb6d4d77,Bajaj / 2W,DD101343,0.0,1440.0,1440.0,,,
23088,__export__.product_product_23085_052e3fb5,Bajaj / 2W,JH511016,0.0,1170.0,1170.0,,,
24160,__export__.product_product_24157_f660d768,Bajaj / 2W,JV511012,7.0,2000.0,2000.0,,,
32927,__export__.product_product_32924_c6015d84,Bajaj / 2W,PA511098,1.0,1380.0,1380.0,,,
18443,__export__.product_product_18440_abc96635,Bajaj / 2W,JB511019,36.0,2000.0,2000.0,,,
19004,__export__.product_product_19001_e61f302a,Bajaj / 2W,JE511085,0.0,1560.0,1560.0,,,
47191,__export__.product_product_47188_55954787,Bajaj / 3W,AN101312,43.0,1290.0,1290.0,,,
39131,__export__.product_product_39128_8307c928,Bajaj / 3W,AA102171,5.0,890.0,890.0,,,
22878,__export__.product_product_22875_6d943014,Bajaj / 2W,JG591070,0.0,1070.0,1070.0,,,
19176,__export__.product_product_19173_ac81a23e,Bajaj / 2W,JE591002,14.0,640.0,640.0,,,
47332,__export__.product_product_47329_e221c54e,Bajaj / 3W,AZ591064,0.0,970.0,970.0,,,
14092,__export__.product_product_14089_b5e6aa2d,Bajaj / 2W,CB101114,156.0,490.0,490.0,,,
47508,__export__.product_product_47505_95f2c885,Bajaj / 3W,BB103382,0.0,80.0,80.0,,,
49422,__export__.product_product_49419_936de995,Bajaj / QUTE,BF541246,0.0,50.0,50.0,,,
17325,__export__.product_product_17322_13781b39,Bajaj / 2W,DU121059,0.0,210.0,210.0,,,
32962,__export__.product_product_32959_d3500d26,Bajaj / 2W,PA581220,0.0,90.0,90.0,,,
37546,__export__.product_product_37543_9d0db655,Bajaj / 3W,01140220,0.0,70.0,70.0,,,
14100,__export__.product_product_14097_7f522abe,Bajaj / 2W,CD101076,0.0,380.0,380.0,,,
22663,__export__.product_product_22660_6c8238c3,Bajaj / 2W,JG171062,0.0,1190.0,1190.0,,,
11028,__export__.product_product_11025_739cb7d8,Bajaj / 2W,15101027,0.0,25.0,25.0,,,
47672,__export__.product_product_47669_42a9d6c0,Bajaj / 3W,CD101079,9.0,180.0,180.0,,,
14450,__export__.product_product_14447_f21a37a9,Bajaj / 2W,DF101024,0.0,540.0,540.0,,,
37656,__export__.product_product_37653_7e88f2b0,Bajaj / 3W,19101003,-4.0,1250.0,1250.0,,,
18086,__export__.product_product_18083_f07a569a,Bajaj / 2W,GH101007,0.0,15.0,15.0,,,
18087,__export__.product_product_18084_92c890ef,Bajaj / 2W,GH101008,0.0,90.0,90.0,,,
16340,__export__.product_product_16337_3094c8c7,Bajaj / 2W,DM101059,0.0,335.0,335.0,,,
46906,__export__.product_product_46903_999cad38,Bajaj / 3W,AE131013,0.0,1160.0,1160.0,,,
37721,__export__.product_product_37718_ae13ce5c,Bajaj / 3W,22131038,0.0,100.0,100.0,,,
46903,__export__.product_product_46900_b1a2f19e,Bajaj / 3W,AE131004,0.0,670.0,670.0,,,
47673,__export__.product_product_47670_736fc6ad,Bajaj / 3W,CD101080,119.0,140.0,140.0,,,
46901,__export__.product_product_46898_7939ad13,Bajaj / 3W,AE121045,0.0,60.0,60.0,,,
10927,__export__.product_product_10924_62e756b1,Bajaj / 2W,02140121,-1.0,70.0,70.0,,,
46899,__export__.product_product_46896_58f8a911,Bajaj / 3W,AE121038,0.0,95.0,95.0,,,
49527,__export__.product_product_49524_99738544,Bajaj / QUTE,BF581031,0.0,40.0,40.0,,,
38304,__export__.product_product_38301_fb49bc24,Bajaj / 3W,24201484,0.0,190.0,190.0,,,
11218,__export__.product_product_11215_79c3a17e,Bajaj / 2W,30141052,16.0,450.0,450.0,,,
49046,__export__.product_product_49043_a6a9eaed,Bajaj / QUTE,BF171821,0.0,1920.0,1920.0,,,
47523,__export__.product_product_47520_ba06a347,Bajaj / 3W,BB133042,0.0,30.0,30.0,,,
47155,__export__.product_product_47152_40778cfa,Bajaj / 3W,AN101149,38.0,2020.0,2020.0,,,
16443,__export__.product_product_16440_4aa75855,Bajaj / 2W,DP101010,7.0,810.0,810.0,,,
23090,__export__.product_product_23087_1abcbdd4,Bajaj / 2W,JH511044,1.0,420.0,420.0,,,
18887,__export__.product_product_18884_48a84f25,Bajaj / 2W,JD511010,7.0,1600.0,1600.0,,,
23660,__export__.product_product_23657_42446dc4,Bajaj / 2W,JL511042,0.0,1410.0,1410.0,,,
23650,__export__.product_product_23647_1cad58db,Bajaj / 2W,JL511001,0.0,2860.0,2860.0,,,
31736,__export__.product_product_31733_6da0a654,Bajaj / 2W,JY511108,0.0,1410.0,1410.0,,,
24109,__export__.product_product_24106_728fede9,Bajaj / 2W,JU511055,0.0,3900.0,3900.0,,,
14996,__export__.product_product_14993_4fa80b33,Bajaj / 2W,DH102230,9.0,2580.0,2580.0,,,
33400,__export__.product_product_33397_62717138,Bajaj / 2W,PF511111,0.0,1400.0,1400.0,,,
15460,__export__.product_product_15457_2d896187,Bajaj / 2W,DJ101012K,0.0,4270.0,4270.0,,,
38446,__export__.product_product_38443_06246b2a,Bajaj / 3W,36AA1003K,-5.0,3660.0,3660.0,,,
18444,__export__.product_product_18441_48df4398,Bajaj / 2W,JB511019K,0.0,3170.0,3170.0,,,
32190,__export__.product_product_32187_56b0e174,Bajaj / 2W,JZ511016K,0.0,2910.0,2910.0,,,
16634,__export__.product_product_16631_9ca94475,Bajaj / 2W,DS101072K,0.0,4130.0,4130.0,,,
19005,__export__.product_product_19002_aa35f8f1,Bajaj / 2W,JE511085K,0.0,3890.0,3890.0,,,
18897,__export__.product_product_18894_87e4e59a,Bajaj / 2W,JD521002K,0.0,2960.0,2960.0,,,
14935,__export__.product_product_14932_8bfa27b0,Bajaj / 2W,DH101680K,0.0,4060.0,4060.0,,,
11470,__export__.product_product_11467_4405f908,Bajaj / 2W,36314006,6.0,3240.0,3240.0,,,
11463,__export__.product_product_11460_9d51f4d9,Bajaj / 2W,36311032,0.0,790.0,790.0,,,
11483,__export__.product_product_11480_540fd30b,Bajaj / 2W,36DD4010,0.0,750.0,750.0,,,
11482,__export__.product_product_11479_4cc3fd44,Bajaj / 2W,36DD4009,0.0,650.0,650.0,,,
49414,__export__.product_product_49411_62c9a34e,Bajaj / QUTE,BF541209,17.0,1650.0,1650.0,,,
23683,__export__.product_product_23680_a0920f9f,Bajaj / 2W,JL541208,39.0,930.0,930.0,,,
24040,__export__.product_product_24037_d22f78a7,Bajaj / 2W,JP541208,2.0,550.0,550.0,,,
31762,__export__.product_product_31759_892a512d,Bajaj / 2W,JY541276,3.0,330.0,330.0,,,
18220,__export__.product_product_18217_3446076a,Bajaj / 2W,JA541205,89.0,580.0,580.0,,,
33421,__export__.product_product_33418_0963621c,Bajaj / 2W,PF541240,0.0,160.0,160.0,,,
19070,__export__.product_product_19067_5b89e26d,Bajaj / 2W,JE541240,24.0,510.0,510.0,,,
47502,__export__.product_product_47499_10137c41,Bajaj / 3W,BB103055,0.0,50.0,50.0,,,
14986,__export__.product_product_14983_3c4538e0,Bajaj / 2W,DH102180,1.0,130.0,130.0,,,
18994,__export__.product_product_18991_8a59f8be,Bajaj / 2W,JE511022,11.0,1070.0,1070.0,,,
22874,__export__.product_product_22871_1f61f013,Bajaj / 2W,JG591039,1.0,1050.0,1050.0,,,
14949,__export__.product_product_14946_b646867b,Bajaj / 2W,DH101784,0.0,60.0,60.0,,,
12453,__export__.product_product_12450_6b77e25e,Bajaj / 2W,36PA0191,0.0,430.0,430.0,,,
39191,__export__.product_product_39188_3663bc39,Bajaj / 3W,AA121010,85.0,350.0,350.0,,,
31824,__export__.product_product_31821_e3290d4e,Bajaj / 2W,JY591286,0.0,212.0,212.0,,,
22650,__export__.product_product_22647_b2531232,Bajaj / 2W,JG171018,0.0,710.0,710.0,,,
46902,__export__.product_product_46899_e7ec18c4,Bajaj / 3W,AE121047,0.0,100.0,100.0,,,
47438,__export__.product_product_47435_d14bc2f2,Bajaj / 3W,BA132246,0.0,20.0,20.0,,,
19001,__export__.product_product_18998_281dbc6d,Bajaj / 2W,JE511067,13.0,130.0,130.0,,,
19003,__export__.product_product_19000_79d36c08,Bajaj / 2W,JE511078,0.0,70.0,70.0,,,
39218,__export__.product_product_39215_b07bbf6e,Bajaj / 3W,AA121148,0.0,710.0,710.0,,,
38892,__export__.product_product_38889_07e351eb,Bajaj / 3W,AA101084,66.0,80.0,80.0,,,
11054,__export__.product_product_11051_55b4537d,Bajaj / 2W,16101022,0.0,345.0,345.0,,,
39127,__export__.product_product_39124_e7bad162,Bajaj / 3W,AA102124,0.0,550.0,550.0,,,
38944,__export__.product_product_38941_155b2907,Bajaj / 3W,AA101283,29.0,450.0,450.0,,,
14045,__export__.product_product_14042_cad3f6a2,Bajaj / 2W,77336053050,0.0,1790.0,1790.0,,,
16697,__export__.product_product_16694_9f81fe5c,Bajaj / 2W,DS101294,0.0,110.0,110.0,,,
38302,__export__.product_product_38299_483402be,Bajaj / 3W,24201476,0.0,770.0,770.0,,,
49554,__export__.product_product_49551_f6776d99,Bajaj / QUTE,BF601012,0.0,100.0,100.0,,,
47169,__export__.product_product_47166_589beacb,Bajaj / 3W,AN101186,50.0,1400.0,1400.0,,,
18299,__export__.product_product_18296_9ecd5bbc,Bajaj / 2W,JA581276,0.0,260.0,260.0,,,
14824,__export__.product_product_14821_a132d114,Bajaj / 2W,DH101234,0.0,25.0,25.0,,,
14164,__export__.product_product_14161_49fa2827,Bajaj / 2W,DD101060,0.0,195.0,195.0,,,
38058,__export__.product_product_38055_8f95c5e2,Bajaj / 3W,24141210,28.0,360.0,360.0,,,
38384,__export__.product_product_38381_76239e81,Bajaj / 3W,30101115,0.0,15.0,15.0,,,
15458,__export__.product_product_15455_0077b0a7,Bajaj / 2W,DJ101004,38.0,330.0,330.0,,,
14160,__export__.product_product_14157_0d0c0568,Bajaj / 2W,DD101007,4.0,300.0,300.0,,,
15459,__export__.product_product_15456_68091ab0,Bajaj / 2W,DJ101012,7.0,2410.0,2410.0,,,
39256,__export__.product_product_39253_1312febe,Bajaj / 3W,AA131016,0.0,930.0,930.0,,,
11263,__export__.product_product_11260_818850d5,Bajaj / 2W,30181026,5.0,120.0,120.0,,,
11301,__export__.product_product_11298_54ee90c6,Bajaj / 2W,31101014,107.0,310.0,310.0,,,
11036,__export__.product_product_11033_e835fd16,Bajaj / 2W,15141007,0.0,10.0,10.0,,,
11319,__export__.product_product_11316_39fa99d1,Bajaj / 2W,31101067,13.0,550.0,550.0,,,
17764,__export__.product_product_17761_5146972c,Bajaj / 2W,DZ201002,0.0,2890.0,2890.0,,,
14801,__export__.product_product_14798_718dde52,Bajaj / 2W,DH101151,9.0,80.0,80.0,,,
38295,__export__.product_product_38292_f3ea8267,Bajaj / 3W,24201337,0.0,1045.0,1045.0,,,
16936,__export__.product_product_16933_6e4922d8,Bajaj / 2W,DS201055,0.0,1360.0,1360.0,,,
17671,__export__.product_product_17668_46ceb933,Bajaj / 2W,DY402600,0.0,1200.0,1200.0,,,
33160,__export__.product_product_33157_c1dd4230,Bajaj / 2W,PD402606,1.0,5390.0,5390.0,,,
33395,__export__.product_product_33392_b4228a0e,Bajaj / 2W,PF402405,0.0,890.0,890.0,,,
32185,__export__.product_product_32182_05b7ec29,Bajaj / 2W,JZ402600,0.0,1510.0,1510.0,,,
32186,__export__.product_product_32183_14fa8941,Bajaj / 2W,JZ402602,0.0,1890.0,1890.0,,,
23087,__export__.product_product_23084_d3730c44,Bajaj / 2W,JH402600,0.0,1280.0,1280.0,,,
32925,__export__.product_product_32922_608d5e7f,Bajaj / 2W,PA402601,0.0,4290.0,4290.0,,,
47493,__export__.product_product_47490_5231bd9b,Bajaj / 3W,BB103008,0.0,120.0,120.0,,,
33159,__export__.product_product_33156_32ac58bd,Bajaj / 2W,PD402604,0.0,1280.0,1280.0,,,
17482,__export__.product_product_17479_df777cb7,Bajaj / 2W,DU201070,0.0,1840.0,1840.0,,,
37778,__export__.product_product_37775_2900e753,Bajaj / 3W,22191012,0.0,45.0,45.0,,,
16454,__export__.product_product_16451_30d6d724,Bajaj / 2W,DP101041,0.0,600.0,600.0,,,
47211,__export__.product_product_47208_aa4099c5,Bajaj / 3W,AN101379,7.0,10430.0,10430.0,,,
47459,__export__.product_product_47456_fe3711e2,Bajaj / 3W,BA191009,0.0,605.0,605.0,,,
11143,__export__.product_product_11140_1c279cec,Bajaj / 2W,28191007,0.0,385.0,385.0,,,
11142,__export__.product_product_11139_d5f695d4,Bajaj / 2W,28191004,0.0,375.0,375.0,,,
10998,__export__.product_product_10995_5c214d9f,Bajaj / 2W,06191096,0.0,280.0,280.0,,,
10999,__export__.product_product_10996_f67a4cae,Bajaj / 2W,06191097,0.0,260.0,260.0,,,
47460,__export__.product_product_47457_1b1fa6f6,Bajaj / 3W,BA191011,0.0,180.0,180.0,,,
47417,__export__.product_product_47414_6d3c338f,Bajaj / 3W,BA132038,0.0,640.0,640.0,,,
11435,__export__.product_product_11432_2b03adb0,Bajaj / 2W,35101114,0.0,1045.0,1045.0,,,
14170,__export__.product_product_14167_9458c0b3,Bajaj / 2W,DD101092,0.0,1325.0,1325.0,,,
15468,__export__.product_product_15465_e3f99dea,Bajaj / 2W,DJ101110,-1.0,710.0,710.0,,,
14878,__export__.product_product_14875_3ec075c8,Bajaj / 2W,DH101425,0.0,800.0,800.0,,,
46977,__export__.product_product_46974_cc3ef3b5,Bajaj / 3W,AL131005,0.0,3100.0,3100.0,,,
47052,__export__.product_product_47049_cc521e0c,Bajaj / 3W,AL191001,0.0,1055.0,1055.0,,,
11771,__export__.product_product_11768_15be8f4a,Bajaj / 2W,36DU1004,-2.0,250.0,250.0,,,
16738,__export__.product_product_16735_bd30ba5e,Bajaj / 2W,DS121002,50.0,1050.0,1050.0,,,
14143,__export__.product_product_14140_46b48484,Bajaj / 2W,CS101412,0.0,3340.0,3340.0,,,
39001,__export__.product_product_38998_9a6d5440,Bajaj / 3W,AA101555,3.0,8490.0,8490.0,,,
11390,__export__.product_product_11387_077447a7,Bajaj / 2W,31151064,0.0,260.0,260.0,,,
17996,__export__.product_product_17993_c5e0c0cc,Bajaj / 2W,GF151019,13.0,80.0,80.0,,,
16320,__export__.product_product_16317_85112210,Bajaj / 2W,DL151014,-1.0,150.0,150.0,,,
14066,__export__.product_product_14063_34b8afc5,Bajaj / 2W,BA102072,0.0,2225.0,2225.0,,,
33171,__export__.product_product_33168_207100ea,Bajaj / 2W,PD551201,2.0,1200.0,1200.0,,,
17273,__export__.product_product_17270_e5d317b4,Bajaj / 2W,DU101080,-1.0,4620.0,4620.0,,,
32217,__export__.product_product_32214_87209cfa,Bajaj / 2W,JZ551204,0.0,4130.0,4130.0,,,
31786,__export__.product_product_31783_350a8ef6,Bajaj / 2W,JY551232,0.0,1280.0,1280.0,,,
18251,__export__.product_product_18248_ff8104b2,Bajaj / 2W,JA551206,0.0,3980.0,3980.0,,,
16013,__export__.product_product_16010_1faeeb65,Bajaj / 2W,DK101717,0.0,2000.0,2000.0,,,
22835,__export__.product_product_22832_d67f5148,Bajaj / 2W,JG551225,0.0,910.0,910.0,,,
32946,__export__.product_product_32943_c78f4b13,Bajaj / 2W,PA551205,0.0,790.0,790.0,,,
19095,__export__.product_product_19092_d407df4f,Bajaj / 2W,JE551215,0.0,1220.0,1220.0,,,
19086,__export__.product_product_19083_c28da9b6,Bajaj / 2W,JE551204,0.0,1060.0,1060.0,,,
15005,__export__.product_product_15002_b8e447ab,Bajaj / 2W,DH102292,-1.0,3110.0,3110.0,,,
49453,__export__.product_product_49450_bd40c4ef,Bajaj / QUTE,BF551219,0.0,4640.0,4640.0,,,
37848,__export__.product_product_37845_96029ca9,Bajaj / 3W,24101806,2.0,8880.0,8880.0,,,
32219,__export__.product_product_32216_7b95a67b,Bajaj / 2W,JZ551206,-1.0,1660.0,1660.0,,,
31782,__export__.product_product_31779_ec1ab9c8,Bajaj / 2W,JY551228,0.0,990.0,990.0,,,
32213,__export__.product_product_32210_9f9df266,Bajaj / 2W,JZ551200,1.0,900.0,900.0,,,
14783,__export__.product_product_14780_f54aed18,Bajaj / 2W,DH101084,-4.0,1110.0,1110.0,,,
22836,__export__.product_product_22833_dea8d0f0,Bajaj / 2W,JG551227,0.0,770.0,770.0,,,
18904,__export__.product_product_18901_cda98ee9,Bajaj / 2W,JD551201,-1.0,1740.0,1740.0,,,
18247,__export__.product_product_18244_5e62ba3e,Bajaj / 2W,JA551202,0.0,920.0,920.0,,,
14968,__export__.product_product_14965_f98f6ff0,Bajaj / 2W,DH102013,2.0,600.0,600.0,,,
33434,__export__.product_product_33431_697db4a9,Bajaj / 2W,PF551200,-1.0,1030.0,1030.0,,,
17302,__export__.product_product_17299_e735ff20,Bajaj / 2W,DU101279,0.0,2260.0,2260.0,,,
19082,__export__.product_product_19079_33176bce,Bajaj / 2W,JE551200,0.0,500.0,500.0,,,
22837,__export__.product_product_22834_26a8150d,Bajaj / 2W,JG551228,2.0,3520.0,3520.0,,,
18248,__export__.product_product_18245_c8785788,Bajaj / 2W,JA551203,0.0,1420.0,1420.0,,,
31787,__export__.product_product_31784_669a2fbd,Bajaj / 2W,JY551233,0.0,1870.0,1870.0,,,
16015,__export__.product_product_16012_efd23f56,Bajaj / 2W,DK101719,0.0,670.0,670.0,,,
14969,__export__.product_product_14966_85164e60,Bajaj / 2W,DH102022,2.0,3310.0,3310.0,,,
33172,__export__.product_product_33169_ad3ddefb,Bajaj / 2W,PD551202,4.0,3060.0,3060.0,,,
24125,__export__.product_product_24122_25c7e942,Bajaj / 2W,JU551201,0.0,1560.0,1560.0,,,
33437,__export__.product_product_33434_c586a996,Bajaj / 2W,PF551203,0.0,1340.0,1340.0,,,
23119,__export__.product_product_23116_23e9a244,Bajaj / 2W,JH551204,0.0,470.0,470.0,,,
19087,__export__.product_product_19084_31e91872,Bajaj / 2W,JE551205,0.0,830.0,830.0,,,
49452,__export__.product_product_49449_751da723,Bajaj / QUTE,BF551218,0.0,1250.0,1250.0,,,
17278,__export__.product_product_17275_02652045,Bajaj / 2W,DU101097,0.0,1140.0,1140.0,,,
49457,__export__.product_product_49454_231d506e,Bajaj / QUTE,BF551223,0.0,2910.0,2910.0,,,
37851,__export__.product_product_37848_8974dd9a,Bajaj / 3W,24101939,6.0,6300.0,6300.0,,,
32214,__export__.product_product_32211_2f7de35d,Bajaj / 2W,JZ551201,4.0,3630.0,3630.0,,,
14781,__export__.product_product_14778_638dba2f,Bajaj / 2W,DH101080,-1.0,4730.0,4730.0,,,
18246,__export__.product_product_18243_4bae8c6d,Bajaj / 2W,JA551201,0.0,1490.0,1490.0,,,
17619,__export__.product_product_17616_4d6736c9,Bajaj / 2W,DX101048,0.0,4400.0,4400.0,,,
18909,__export__.product_product_18906_78db0f8c,Bajaj / 2W,JD551206,3.0,3530.0,3530.0,,,
33435,__export__.product_product_33432_8e2fea88,Bajaj / 2W,PF551201,3.0,3200.0,3200.0,,,
19083,__export__.product_product_19080_88feb5d9,Bajaj / 2W,JE551201,-1.0,3050.0,3050.0,,,
17621,__export__.product_product_17618_4e3cf6a4,Bajaj / 2W,DX101050,-2.0,2080.0,2080.0,,,
14786,__export__.product_product_14783_2d0a8165,Bajaj / 2W,DH101108,1.0,3730.0,3730.0,,,
31788,__export__.product_product_31785_33d1d370,Bajaj / 2W,JY551234,0.0,1770.0,1770.0,,,
18907,__export__.product_product_18904_8609c349,Bajaj / 2W,JD551204,-2.0,1650.0,1650.0,,,
32220,__export__.product_product_32217_afe17a49,Bajaj / 2W,JZ551207,-1.0,4700.0,4700.0,,,
18249,__export__.product_product_18246_93329776,Bajaj / 2W,JA551204,0.0,640.0,640.0,,,
15910,__export__.product_product_15907_42784723,Bajaj / 2W,DK101105,0.0,1280.0,1280.0,,,
22833,__export__.product_product_22830_c1052206,Bajaj / 2W,JG551223,0.0,1670.0,1670.0,,,
33438,__export__.product_product_33435_600b3435,Bajaj / 2W,PF551204,-2.0,4240.0,4240.0,,,
32225,__export__.product_product_32222_939548bb,Bajaj / 2W,JZ551212,0.0,4020.0,4020.0,,,
19088,__export__.product_product_19085_a25a9929,Bajaj / 2W,JE551206,0.0,3050.0,3050.0,,,
49450,__export__.product_product_49447_e6781c9d,Bajaj / QUTE,BF551216,0.0,2290.0,2290.0,,,
49455,__export__.product_product_49452_5fa72cac,Bajaj / QUTE,BF551221,0.0,2180.0,2180.0,,,
37847,__export__.product_product_37844_a13757cd,Bajaj / 3W,24101804,14.0,7690.0,7690.0,,,
31783,__export__.product_product_31780_eb5251bf,Bajaj / 2W,JY551229,0.0,2340.0,2340.0,,,
18903,__export__.product_product_18900_9c9f0482,Bajaj / 2W,JD551200,1.0,3040.0,3040.0,,,
32221,__export__.product_product_32218_43b9ccbb,Bajaj / 2W,JZ551208,-5.0,3570.0,3570.0,,,
22829,__export__.product_product_22826_9e657e01,Bajaj / 2W,JG551215,0.0,1640.0,1640.0,,,
18245,__export__.product_product_18242_307c27f2,Bajaj / 2W,JA551200,0.0,1060.0,1060.0,,,
32215,__export__.product_product_32212_4534cfe1,Bajaj / 2W,JZ551202,-3.0,1470.0,1470.0,,,
15909,__export__.product_product_15906_32b0c23e,Bajaj / 2W,DK101103,0.0,1660.0,1660.0,,,
18910,__export__.product_product_18907_408542f9,Bajaj / 2W,JD551207,15.0,1210.0,1210.0,,,
17620,__export__.product_product_17617_272afc07,Bajaj / 2W,DX101049,21.0,3730.0,3730.0,,,
14779,__export__.product_product_14776_d6ffd4f5,Bajaj / 2W,DH101078,2.0,3830.0,3830.0,,,
33436,__export__.product_product_33433_96c6e2f0,Bajaj / 2W,PF551202,0.0,1360.0,1360.0,,,
32948,__export__.product_product_32945_f9dd606c,Bajaj / 2W,PA551207,1.0,2490.0,2490.0,,,
19084,__export__.product_product_19081_136aef7a,Bajaj / 2W,JE551202,0.0,540.0,540.0,,,
17622,__export__.product_product_17619_ee7668e1,Bajaj / 2W,DX101051,0.0,4020.0,4020.0,,,
15911,__export__.product_product_15908_19c26616,Bajaj / 2W,DK101106,-1.0,1655.0,1655.0,,,
18250,__export__.product_product_18247_c0db9bc9,Bajaj / 2W,JA551205,0.0,1300.0,1300.0,,,
16014,__export__.product_product_16011_ab99703e,Bajaj / 2W,DK101718,0.0,1660.0,1660.0,,,
31789,__export__.product_product_31786_d58fb197,Bajaj / 2W,JY551235,0.0,1620.0,1620.0,,,
14787,__export__.product_product_14784_1114491c,Bajaj / 2W,DH101110,-2.0,5340.0,5340.0,,,
33173,__export__.product_product_33170_beee4f9e,Bajaj / 2W,PD551203,0.0,1290.0,1290.0,,,
33439,__export__.product_product_33436_14eb6f83,Bajaj / 2W,PF551205,0.0,1760.0,1760.0,,,
32947,__export__.product_product_32944_8295de60,Bajaj / 2W,PA551206,0.0,2820.0,2820.0,,,
19089,__export__.product_product_19086_9bc7bab1,Bajaj / 2W,JE551207,0.0,500.0,500.0,,,
19096,__export__.product_product_19093_7d95bc7a,Bajaj / 2W,JE551216,0.0,2220.0,2220.0,,,
49449,__export__.product_product_49446_4ecf2640,Bajaj / QUTE,BF551215,0.0,1870.0,1870.0,,,
49454,__export__.product_product_49451_d80615ff,Bajaj / QUTE,BF551220,0.0,1770.0,1770.0,,,
37846,__export__.product_product_37843_c92b6357,Bajaj / 3W,24101803,1.0,5010.0,5010.0,,,
16007,__export__.product_product_16004_b90b241e,Bajaj / 2W,DK101632,0.0,1300.0,1300.0,,,
18908,__export__.product_product_18905_ba322790,Bajaj / 2W,JD551205,-2.0,1500.0,1500.0,,,
14782,__export__.product_product_14779_52604392,Bajaj / 2W,DH101082,4.0,5030.0,5030.0,,,
32216,__export__.product_product_32213_22cb65b9,Bajaj / 2W,JZ551203,-1.0,1850.0,1850.0,,,
31784,__export__.product_product_31781_d15a2b3b,Bajaj / 2W,JY551230,0.0,1850.0,1850.0,,,
22831,__export__.product_product_22828_49ba03b2,Bajaj / 2W,JG551220,0.0,880.0,880.0,,,
32226,__export__.product_product_32223_113829a8,Bajaj / 2W,JZ551213,-1.0,3270.0,3270.0,,,
19085,__export__.product_product_19082_b3e92325,Bajaj / 2W,JE551203,0.0,970.0,970.0,,,
32222,__export__.product_product_32219_64c40d48,Bajaj / 2W,JZ551209,0.0,1880.0,1880.0,,,
16008,__export__.product_product_16005_2278a0a9,Bajaj / 2W,DK101633,0.0,510.0,510.0,,,
14966,__export__.product_product_14963_0aa3a326,Bajaj / 2W,DH101920,2.0,3440.0,3440.0,,,
14789,__export__.product_product_14786_24973395,Bajaj / 2W,DH101113,1.0,5700.0,5700.0,,,
31790,__export__.product_product_31787_c795ef7b,Bajaj / 2W,JY551236,0.0,1560.0,1560.0,,,
15912,__export__.product_product_15909_98f840ae,Bajaj / 2W,DK101107,0.0,775.0,775.0,,,
33174,__export__.product_product_33171_75a0d8cc,Bajaj / 2W,PD551204,0.0,280.0,280.0,,,
18906,__export__.product_product_18903_3287c611,Bajaj / 2W,JD551203,0.0,1400.0,1400.0,,,
