External ID,Internal Reference,Sales Price,Cost
point_of_sale.DD201168,DD201168,1660.0,1660.0
point_of_sale.DD201170,DD201170,815.0,815.0
point_of_sale.DD221007,DD221007,2830.0,2830.0
point_of_sale.DD221008,DD221008,2940.0,2940.0
point_of_sale.DD221017,DD221017,3180.0,3180.0
point_of_sale.DD221021,DD221021,2100.0,2100.0
point_of_sale.DD70013N,DD70013N,34830.0,34830.0
point_of_sale.DD70023N,DD70023N,2790.0,2790.0
point_of_sale.DD71011A,DD71011A,17975.0,17975.0
point_of_sale.DD71011B,DD71011B,17925.0,17925.0
point_of_sale.DD7101Y7,DD7101Y7,17975.0,17975.0
point_of_sale.DD7102Y6,DD7102Y6,17975.0,17975.0
point_of_sale.DD73011B,DD73011B,3140.0,3140.0
point_of_sale.DD7301X4,DD7301X4,3755.0,3755.0
point_of_sale.DD73021A,DD73021A,2900.0,2900.0
point_of_sale.DD73041A,DD73041A,4475.0,4475.0
point_of_sale.DD73041B,DD73041B,4475.0,4475.0
point_of_sale.DD7304Y7,DD7304Y7,4475.0,4475.0
point_of_sale.DD73051A,DD73051A,3885.0,3885.0
point_of_sale.DD73051B,DD73051B,3885.0,3885.0
point_of_sale.DD7305Y7,DD7305Y7,3885.0,3885.0
point_of_sale.DE151006,DE151006,510.0,510.0
point_of_sale.DE151008,DE151008,480.0,480.0
point_of_sale.DE151011,DE151011,570.0,570.0
point_of_sale.DE151012,DE151012,150.0,150.0
point_of_sale.DE151013,DE151013,20800.0,20800.0
point_of_sale.DE151014,DE151014,21570.0,21570.0
point_of_sale.DE151015,DE151015,7930.0,7930.0
point_of_sale.DE151030,DE151030,4630.0,4630.0
point_of_sale.DE151037,DE151037,1670.0,1670.0
point_of_sale.DE151043,DE151043,650.0,650.0
point_of_sale.DE151045,DE151045,490.0,490.0
point_of_sale.DE151046,DE151046,510.0,510.0
point_of_sale.DE151047,DE151047,105.0,105.0
point_of_sale.DE151048,DE151048,280.0,280.0
point_of_sale.DE151051,DE151051,3630.0,3630.0
point_of_sale.DE151052,DE151052,5820.0,5820.0
point_of_sale.DE181019,DE181019,3750.0,3750.0
point_of_sale.DE181030,DE181030,3305.0,3305.0
point_of_sale.DE181031,DE181031,1190.0,1190.0
point_of_sale.DE191009,DE191009,570.0,570.0
point_of_sale.DE191010,DE191010,135.0,135.0
point_of_sale.DE191011,DE191011,125.0,125.0
point_of_sale.DE191020,DE191020,105.0,105.0
point_of_sale.DE191021,DE191021,60.0,60.0
point_of_sale.DE191023,DE191023,25.0,25.0
point_of_sale.DE191024,DE191024,35.0,35.0
point_of_sale.DE191025,DE191025,45.0,45.0
point_of_sale.DE191026,DE191026,20.0,20.0
point_of_sale.DE191027,DE191027,85.0,85.0
point_of_sale.DE191028,DE191028,1370.0,1370.0
point_of_sale.DE191029,DE191029,795.0,795.0
point_of_sale.DE191030,DE191030,65.0,65.0
point_of_sale.DE191031,DE191031,135.0,135.0
point_of_sale.DE191032,DE191032,20.0,20.0
point_of_sale.DE191033,DE191033,570.0,570.0
point_of_sale.DE191034,DE191034,75.0,75.0
point_of_sale.DE191035,DE191035,230.0,230.0
point_of_sale.DE191036,DE191036,115.0,115.0
point_of_sale.DE191037,DE191037,70.0,70.0
point_of_sale.DE191038,DE191038,15.0,15.0
point_of_sale.DE191043,DE191043,4000.0,4000.0
point_of_sale.DE191044,DE191044,1580.0,1580.0
point_of_sale.DE201016,DE201016,350.0,350.0
point_of_sale.DE201017,DE201017,250.0,250.0
point_of_sale.DF101019,DF101019,220.0,220.0
point_of_sale.DF101024,DF101024,560.0,560.0
point_of_sale.DF101055,DF101055,340.0,340.0
point_of_sale.DF101071,DF101071,30.0,30.0
point_of_sale.DF111007,DF111007,9140.0,9140.0
point_of_sale.DF111015,DF111015,14270.0,14270.0
point_of_sale.DF111017,DF111017,2570.0,2570.0
point_of_sale.DF111020,DF111020,11650.0,11650.0
point_of_sale.DF111033,DF111033,2940.0,2940.0
point_of_sale.DF111040,DF111040,3650.0,3650.0
point_of_sale.DF121003,DF121003,3620.0,3620.0
point_of_sale.DF121023,DF121023,5630.0,5630.0
point_of_sale.DF141071,DF141071,350.0,350.0
point_of_sale.DF141120,DF141120,5140.0,5140.0
point_of_sale.DF141128,DF141128,320.0,320.0
point_of_sale.DF141129,DF141129,45.0,45.0
point_of_sale.DF141134,DF141134,14710.0,14710.0
point_of_sale.DF141139,DF141139,14710.0,14710.0
point_of_sale.DF141142,DF141142,19500.0,19500.0
point_of_sale.DF141153,DF141153,20205.0,20205.0
point_of_sale.DF141159,DF141159,20205.0,20205.0
point_of_sale.DF151003,DF151003,16460.0,16460.0
point_of_sale.DF151005,DF151005,115.0,115.0
point_of_sale.DF151006,DF151006,115.0,115.0
point_of_sale.DF151010,DF151010,4115.0,4115.0
point_of_sale.DF151016,DF151016,1040.0,1040.0
point_of_sale.DF151017,DF151017,1660.0,1660.0
point_of_sale.DF151023,DF151023,2460.0,2460.0
point_of_sale.DF161016,DF161016,380.0,380.0
point_of_sale.DF161098,DF161098,180.0,180.0
point_of_sale.DF161102,DF161102,320.0,320.0
point_of_sale.DF161104,DF161104,1090.0,1090.0
point_of_sale.DF161129,DF161129,75.0,75.0
point_of_sale.DF161168,DF161168,75.0,75.0
point_of_sale.DF161242,DF161242,14990.0,14990.0
point_of_sale.DF161245,DF161245,230.0,230.0
point_of_sale.DF161249,DF161249,1750.0,1750.0
point_of_sale.DF161252,DF161252,970.0,970.0
point_of_sale.DF161413,DF161413,1800.0,1800.0
point_of_sale.DF161414,DF161414,280.0,280.0
point_of_sale.DF161416,DF161416,200.0,200.0
point_of_sale.DF161425,DF161425,10860.0,10860.0
point_of_sale.DF161426,DF161426,35.0,35.0
point_of_sale.DF181020,DF181020,1580.0,1580.0
point_of_sale.DF181024,DF181024,8010.0,8010.0
point_of_sale.DF181031,DF181031,365.0,365.0
point_of_sale.DF181032,DF181032,330.0,330.0
point_of_sale.DF181036,DF181036,165.0,165.0
point_of_sale.DF181037,DF181037,200.0,200.0
point_of_sale.DF181039,DF181039,180.0,180.0
point_of_sale.DF181041,DF181041,420.0,420.0
point_of_sale.DF181042,DF181042,405.0,405.0
point_of_sale.DF181043,DF181043,13690.0,13690.0
point_of_sale.DF181052,DF181052,40.0,40.0
point_of_sale.DF181053,DF181053,9570.0,9570.0
point_of_sale.DF181055,DF181055,610.0,610.0
point_of_sale.DF181056,DF181056,610.0,610.0
point_of_sale.DF181057,DF181057,495.0,495.0
point_of_sale.DF181058,DF181058,495.0,495.0
point_of_sale.DF181059,DF181059,1120.0,1120.0
point_of_sale.DF181073,DF181073,490.0,490.0
point_of_sale.DF181074,DF181074,490.0,490.0
point_of_sale.DF181075,DF181075,690.0,690.0
point_of_sale.DF181076,DF181076,690.0,690.0
point_of_sale.DF181077,DF181077,485.0,485.0
point_of_sale.DF181083,DF181083,4190.0,4190.0
point_of_sale.DF181085,DF181085,330.0,330.0
point_of_sale.DF181086,DF181086,350.0,350.0
point_of_sale.DF181090,DF181090,960.0,960.0
point_of_sale.DF181091,DF181091,200.0,200.0
point_of_sale.DF181092,DF181092,220.0,220.0
point_of_sale.DF181093,DF181093,630.0,630.0
point_of_sale.DF181094,DF181094,745.0,745.0
point_of_sale.DF181097,DF181097,310.0,310.0
point_of_sale.DF181098,DF181098,90.0,90.0
point_of_sale.DF181117,DF181117,7650.0,7650.0
point_of_sale.DF191009,DF191009,280.0,280.0
point_of_sale.DF191010,DF191010,350.0,350.0
point_of_sale.DF191011,DF191011,1410.0,1410.0
point_of_sale.DF191012,DF191012,200.0,200.0
point_of_sale.DF191013,DF191013,2250.0,2250.0
point_of_sale.DF191014,DF191014,180.0,180.0
point_of_sale.DF191015,DF191015,1150.0,1150.0
point_of_sale.DF191016,DF191016,575.0,575.0
point_of_sale.DF191019,DF191019,460.0,460.0
point_of_sale.DF191020,DF191020,15.0,15.0
point_of_sale.DF191026,DF191026,1200.0,1200.0
point_of_sale.DF191027,DF191027,2080.0,2080.0
point_of_sale.DF191032,DF191032,1120.0,1120.0
point_of_sale.DF191041,DF191041,925.0,925.0
point_of_sale.DF191045,DF191045,2850.0,2850.0
point_of_sale.DF191066,DF191066,1370.0,1370.0
point_of_sale.DF201004,DF201004,590.0,590.0
point_of_sale.DF201007,DF201007,450.0,450.0
point_of_sale.DF201031,DF201031,1220.0,1220.0
point_of_sale.DF201036,DF201036,2385.0,2385.0
point_of_sale.DF201042,DF201042,390.0,390.0
point_of_sale.DF201043,DF201043,920.0,920.0
point_of_sale.DF201044,DF201044,1005.0,1005.0
point_of_sale.DF201045,DF201045,965.0,965.0
point_of_sale.DF201046,DF201046,1235.0,1235.0
point_of_sale.DF201053,DF201053,2330.0,2330.0
point_of_sale.DF201058,DF201058,1860.0,1860.0
point_of_sale.DF201065,DF201065,200.0,200.0
point_of_sale.DF201088,DF201088,405.0,405.0
point_of_sale.DF201121,DF201121,4630.0,4630.0
point_of_sale.DF201124,DF201124,1950.0,1950.0
point_of_sale.DF201129,DF201129,130.0,130.0
point_of_sale.DF201138,DF201138,1860.0,1860.0
point_of_sale.DF201141,DF201141,2080.0,2080.0
point_of_sale.DF201158,DF201158,95.0,95.0
point_of_sale.DF201159,DF201159,3025.0,3025.0
point_of_sale.DF201164,DF201164,230.0,230.0
point_of_sale.DF201165,DF201165,3370.0,3370.0
point_of_sale.DF201181,DF201181,435.0,435.0
point_of_sale.DF221002,DF221002,765.0,765.0
point_of_sale.DF221004,DF221004,1410.0,1410.0
point_of_sale.DF221007,DF221007,3260.0,3260.0
point_of_sale.DF221008,DF221008,3490.0,3490.0
point_of_sale.DF221027,DF221027,2560.0,2560.0
point_of_sale.DF221033,DF221033,2765.0,2765.0
point_of_sale.DF221037,DF221037,3140.0,3140.0
point_of_sale.DF221045,DF221045,540.0,540.0
point_of_sale.DF221054,DF221054,3520.0,3520.0
point_of_sale.DG010014,DG010014,4125.0,4125.0
point_of_sale.DG101029,DG101029,105.0,105.0
point_of_sale.DG101187,DG101187,570.0,570.0
point_of_sale.DG101188,DG101188,25.0,25.0
point_of_sale.DG101198,DG101198,30.0,30.0
point_of_sale.DG101237,DG101237,245.0,245.0
point_of_sale.DG101276,DG101276,3045.0,3045.0
point_of_sale.DG101339,DG101339,230.0,230.0
point_of_sale.DG101417,DG101417,190.0,190.0
point_of_sale.DG101418,DG101418,510.0,510.0
point_of_sale.DG101456,DG101456,540.0,540.0
point_of_sale.DG101460,DG101460,180.0,180.0
point_of_sale.DG101498,DG101498,60.0,60.0
point_of_sale.DG111008,DG111008,830.0,830.0
point_of_sale.DG121002,DG121002,95.0,95.0
point_of_sale.DG121003,DG121003,25.0,25.0
point_of_sale.DG121010,DG121010,1350.0,1350.0
point_of_sale.DG121012,DG121012,35.0,35.0
point_of_sale.DG121016,DG121016,350.0,350.0
point_of_sale.DG121025,DG121025,60.0,60.0
point_of_sale.DG121040,DG121040,85.0,85.0
point_of_sale.DG141017,DG141017,210.0,210.0
point_of_sale.DG141019,DG141019,290.0,290.0
point_of_sale.DG141020,DG141020,30.0,30.0
point_of_sale.DG141024,DG141024,170.0,170.0
point_of_sale.DG141028,DG141028,105.0,105.0
point_of_sale.DG151003,DG151003,2140.0,2140.0
point_of_sale.DG151005,DG151005,465.0,465.0
point_of_sale.DG151006,DG151006,1840.0,1840.0
point_of_sale.DG151007,DG151007,730.0,730.0
point_of_sale.DG151008,DG151008,45.0,45.0
point_of_sale.DG151009,DG151009,3140.0,3140.0
point_of_sale.DG151025,DG151025,65.0,65.0
point_of_sale.DG151026,DG151026,55.0,55.0
point_of_sale.DG151049,DG151049,105.0,105.0
point_of_sale.DG151058,DG151058,55.0,55.0
point_of_sale.DG151059,DG151059,210.0,210.0
point_of_sale.DG151060,DG151060,380.0,380.0
point_of_sale.DG151062,DG151062,170.0,170.0
point_of_sale.DG151064,DG151064,1090.0,1090.0
point_of_sale.DG151065,DG151065,160.0,160.0
point_of_sale.DG151067,DG151067,130.0,130.0
point_of_sale.DG151075,DG151075,65.0,65.0
point_of_sale.DG151076,DG151076,55.0,55.0
point_of_sale.DG151081,DG151081,2970.0,2970.0
point_of_sale.DG151084,DG151084,11000.0,11000.0
point_of_sale.DG151085,DG151085,120.0,120.0
point_of_sale.DG151089,DG151089,7270.0,7270.0
point_of_sale.DG151093,DG151093,5025.0,5025.0
point_of_sale.DG151094,DG151094,6190.0,6190.0
point_of_sale.DG151096,DG151096,3630.0,3630.0
point_of_sale.DG151102,DG151102,7710.0,7710.0
point_of_sale.DG161117,DG161117,25.0,25.0
point_of_sale.DG161118,DG161118,85.0,85.0
point_of_sale.DG161120,DG161120,510.0,510.0
point_of_sale.DG161121,DG161121,50.0,50.0
point_of_sale.DG161124,DG161124,340.0,340.0
point_of_sale.DG161129,DG161129,95.0,95.0
point_of_sale.DG161144,DG161144,20.0,20.0
point_of_sale.DG161145,DG161145,55.0,55.0
point_of_sale.DG161152,DG161152,150.0,150.0
point_of_sale.DG161154,DG161154,85.0,85.0
point_of_sale.DG161165,DG161165,65.0,65.0
point_of_sale.DG161166,DG161166,45.0,45.0
point_of_sale.DG161168,DG161168,660.0,660.0
point_of_sale.DG161186,DG161186,2040.0,2040.0
point_of_sale.DG161187,DG161187,2390.0,2390.0
point_of_sale.DG161206,DG161206,3420.0,3420.0
point_of_sale.DG161219,DG161219,30.0,30.0
point_of_sale.DG161220,DG161220,380.0,380.0
point_of_sale.DG161221,DG161221,1845.0,1845.0
point_of_sale.DG161224,DG161224,570.0,570.0
point_of_sale.DG161225,DG161225,45.0,45.0
point_of_sale.DG16122V,DG16122V,3590.0,3590.0
point_of_sale.DG161230,DG161230,260.0,260.0
point_of_sale.DG161267,DG161267,610.0,610.0
point_of_sale.DG161276,DG161276,250.0,250.0
point_of_sale.DG1612X3,DG1612X3,3355.0,3355.0
point_of_sale.DG171015,DG171015,1880.0,1880.0
point_of_sale.DG171016,DG171016,1570.0,1570.0
point_of_sale.DG171018,DG171018,2290.0,2290.0
point_of_sale.DG171019,DG171019,400.0,400.0
point_of_sale.DG171020,DG171020,550.0,550.0
point_of_sale.DG171022,DG171022,10.0,10.0
point_of_sale.DG171025,DG171025,15.0,15.0
point_of_sale.DG171034,DG171034,2450.0,2450.0
point_of_sale.DG171035,DG171035,35.0,35.0
point_of_sale.DG171036,DG171036,45.0,45.0
point_of_sale.DG171037,DG171037,45.0,45.0
point_of_sale.DG171038,DG171038,150.0,150.0
point_of_sale.DG181003,DG181003,20.0,20.0
point_of_sale.DG181004,DG181004,135.0,135.0
point_of_sale.DG181005,DG181005,510.0,510.0
point_of_sale.DG181008,DG181008,180.0,180.0
point_of_sale.DG181010,DG181010,7680.0,7680.0
point_of_sale.DG181011,DG181011,1590.0,1590.0
point_of_sale.DG181012,DG181012,2220.0,2220.0
point_of_sale.DG181013,DG181013,780.0,780.0
point_of_sale.DG181014,DG181014,280.0,280.0
point_of_sale.DG181015,DG181015,20.0,20.0
point_of_sale.DG181021,DG181021,1330.0,1330.0
point_of_sale.DG181022,DG181022,55.0,55.0
point_of_sale.DG181023,DG181023,1600.0,1600.0
point_of_sale.DG181024,DG181024,180.0,180.0
point_of_sale.DG181026,DG181026,35.0,35.0
point_of_sale.DG181028,DG181028,480.0,480.0
point_of_sale.DG181040,DG181040,55.0,55.0
point_of_sale.DG181042,DG181042,40.0,40.0
point_of_sale.DG181044,DG181044,195.0,195.0
point_of_sale.DG181045,DG181045,370.0,370.0
point_of_sale.DG181046,DG181046,940.0,940.0
point_of_sale.DG181047,DG181047,370.0,370.0
point_of_sale.DG181048,DG181048,270.0,270.0
point_of_sale.DG181052,DG181052,40.0,40.0
point_of_sale.DG181054,DG181054,280.0,280.0
point_of_sale.DG181059,DG181059,25.0,25.0
point_of_sale.DG181070,DG181070,660.0,660.0
point_of_sale.DG181087,DG181087,85.0,85.0
point_of_sale.DG181088,DG181088,10020.0,10020.0
point_of_sale.DG181089,DG181089,2590.0,2590.0
point_of_sale.DG181091,DG181091,3280.0,3280.0
point_of_sale.DG181093,DG181093,240.0,240.0
point_of_sale.DG181095,DG181095,5530.0,5530.0
point_of_sale.DG181099,DG181099,360.0,360.0
point_of_sale.DG181103,DG181103,3460.0,3460.0
point_of_sale.DG181104,DG181104,480.0,480.0
point_of_sale.DG191010,DG191010,5390.0,5390.0
point_of_sale.DG191012,DG191012,2120.0,2120.0
point_of_sale.DG191013,DG191013,170.0,170.0
point_of_sale.DG191014,DG191014,45.0,45.0
point_of_sale.DG191045,DG191045,15.0,15.0
point_of_sale.DG191046,DG191046,65.0,65.0
point_of_sale.DG191050,DG191050,65.0,65.0
point_of_sale.DG191051,DG191051,45.0,45.0
point_of_sale.DG191078,DG191078,735.0,735.0
point_of_sale.DG191080,DG191080,495.0,495.0
point_of_sale.DG191084,DG191084,1090.0,1090.0
point_of_sale.DG191098,DG191098,2.0,2.0
point_of_sale.DG201010,DG201010,1330.0,1330.0
point_of_sale.DG201012,DG201012,45.0,45.0
point_of_sale.DG201023,DG201023,25.0,25.0
point_of_sale.DG201025,DG201025,35.0,35.0
point_of_sale.DG201027,DG201027,45.0,45.0
point_of_sale.DG201030,DG201030,1150.0,1150.0
point_of_sale.DG201040,DG201040,95.0,95.0
point_of_sale.DG201049,DG201049,1600.0,1600.0
point_of_sale.DG201050,DG201050,95.0,95.0
point_of_sale.DG201052,DG201052,95.0,95.0
point_of_sale.DG201061,DG201061,585.0,585.0
point_of_sale.DG201071,DG201071,2260.0,2260.0
point_of_sale.DG201084,DG201084,170.0,170.0
point_of_sale.DG211001,DG211001,5605.0,5605.0
point_of_sale.DG211007,DG211007,20.0,20.0
point_of_sale.DG221022,DG221022,670.0,670.0
point_of_sale.DG221027,DG221027,1700.0,1700.0
point_of_sale.DG221028,DG221028,835.0,835.0
point_of_sale.DG221033,DG221033,1820.0,1820.0
point_of_sale.DG221034,DG221034,1190.0,1190.0
point_of_sale.DG221038,DG221038,145.0,145.0
point_of_sale.DH010108,DH010108,510.0,510.0
point_of_sale.DH010109,DH010109,510.0,510.0
point_of_sale.DH010120,DH010120,600.0,600.0
point_of_sale.DH010121,DH010121,1640.0,1640.0
point_of_sale.DH010130,DH010130,230.0,230.0
point_of_sale.DH010131,DH010131,455.0,455.0
point_of_sale.DH010142,DH010142,500.0,500.0
point_of_sale.DH010143,DH010143,500.0,500.0
point_of_sale.DH010155,DH010155,540.0,540.0
point_of_sale.DH010156,DH010156,530.0,530.0
point_of_sale.DH010167,DH010167,500.0,500.0
point_of_sale.DH010168,DH010168,560.0,560.0
point_of_sale.DH010185,DH010185,1175.0,1175.0
point_of_sale.DH010186,DH010186,815.0,815.0
point_of_sale.DH010201,DH010201,230.0,230.0
point_of_sale.DH010202,DH010202,230.0,230.0
point_of_sale.DH010209,DH010209,1320.0,1320.0
point_of_sale.DH010210,DH010210,550.0,550.0
point_of_sale.DH010219,DH010219,360.0,360.0
point_of_sale.DH010220,DH010220,360.0,360.0
point_of_sale.DH010381,DH010381,170.0,170.0
point_of_sale.DH010387,DH010387,3150.0,3150.0
point_of_sale.DH010389,DH010389,1390.0,1390.0
point_of_sale.DH010397,DH010397,105.0,105.0
point_of_sale.DH010403,DH010403,2390.0,2390.0
point_of_sale.DH010413,DH010413,115.0,115.0
point_of_sale.DH101006,DH101006,1410.0,1410.0
point_of_sale.DH101010,DH101010,415.0,415.0
point_of_sale.DH101012,DH101012,45.0,45.0
point_of_sale.DH101016,DH101016,380.0,380.0
point_of_sale.DH101017,DH101017,65.0,65.0
point_of_sale.DH101018,DH101018,330.0,330.0
point_of_sale.DH101024,DH101024,920.0,920.0
point_of_sale.DH101025,DH101025,1060.0,1060.0
point_of_sale.DH101026,DH101026,80.0,80.0
point_of_sale.DH101033,DH101033,2080.0,2080.0
point_of_sale.DH101035,DH101035,1210.0,1210.0
point_of_sale.DH101040,DH101040,950.0,950.0
point_of_sale.DH101041,DH101041,40.0,40.0
point_of_sale.DH101048,DH101048,200.0,200.0
point_of_sale.DH101050,DH101050,2270.0,2270.0
point_of_sale.DH101057,DH101057,19710.0,19710.0
point_of_sale.DH101062,DH101062,440.0,440.0
point_of_sale.DH101064,DH101064,3540.0,3540.0
point_of_sale.DH101065,DH101065,290.0,290.0
point_of_sale.DH101066,DH101066,280.0,280.0
point_of_sale.DH101067,DH101067,45.0,45.0
point_of_sale.DH101072,DH101072,75.0,75.0
point_of_sale.DH101078,DH101078,3940.0,3940.0
point_of_sale.DH101079,DH101079,65.0,65.0
point_of_sale.DH101080,DH101080,4860.0,4860.0
point_of_sale.DH101082,DH101082,5170.0,5170.0
point_of_sale.DH101084,DH101084,1140.0,1140.0
point_of_sale.DH101098,DH101098,750.0,750.0
point_of_sale.DH101102,DH101102,530.0,530.0
point_of_sale.DH101108,DH101108,3830.0,3830.0
point_of_sale.DH101110,DH101110,5490.0,5490.0
point_of_sale.DH101111,DH101111,770.0,770.0
point_of_sale.DH101113,DH101113,5860.0,5860.0
point_of_sale.DH101116,DH101116,260.0,260.0
point_of_sale.DH101117,DH101117,2400.0,2400.0
point_of_sale.DH101121,DH101121,35.0,35.0
point_of_sale.DH101125,DH101125,340.0,340.0
point_of_sale.DH101126,DH101126,395.0,395.0
point_of_sale.DH101141,DH101141,340.0,340.0
point_of_sale.DH101142,DH101142,1810.0,1810.0
point_of_sale.DH101143,DH101143,35.0,35.0
point_of_sale.DH101144,DH101144,180.0,180.0
point_of_sale.DH101146,DH101146,115.0,115.0
point_of_sale.DH101149,DH101149,2535.0,2535.0
point_of_sale.DH101151,DH101151,80.0,80.0
point_of_sale.DH101152,DH101152,310.0,310.0
point_of_sale.DH101154,DH101154,730.0,730.0
point_of_sale.DH101157,DH101157,250.0,250.0
point_of_sale.DH101158,DH101158,15.0,15.0
point_of_sale.DH101163,DH101163,220.0,220.0
point_of_sale.DH101164,DH101164,25.0,25.0
point_of_sale.DH101169,DH101169,1790.0,1790.0
point_of_sale.DH101170,DH101170,40.0,40.0
point_of_sale.DH101171,DH101171,125.0,125.0
point_of_sale.DH101172,DH101172,75.0,75.0
point_of_sale.DH101180,DH101180,600.0,600.0
point_of_sale.DH101184,DH101184,180.0,180.0
point_of_sale.DH101185,DH101185,10.0,10.0
point_of_sale.DH101187,DH101187,15.0,15.0
point_of_sale.DH101188,DH101188,6310.0,6310.0
point_of_sale.DH101195,DH101195,445.0,445.0
point_of_sale.DH101197,DH101197,190.0,190.0
point_of_sale.DH101198,DH101198,4610.0,4610.0
point_of_sale.DH101199,DH101199,15.0,15.0
point_of_sale.DH101203,DH101203,125.0,125.0
point_of_sale.DH101225,DH101225,55.0,55.0
point_of_sale.DH101226,DH101226,1380.0,1380.0
point_of_sale.DH101234,DH101234,25.0,25.0
point_of_sale.DH101235,DH101235,35.0,35.0
point_of_sale.DH101246,DH101246,190.0,190.0
point_of_sale.DH101272,DH101272,320.0,320.0
point_of_sale.DH101275,DH101275,115.0,115.0
point_of_sale.DH101278,DH101278,20.0,20.0
point_of_sale.DH101281,DH101281,35.0,35.0
point_of_sale.DH101285,DH101285,45.0,45.0
point_of_sale.DH101286,DH101286,50.0,50.0
point_of_sale.DH101287,DH101287,110.0,110.0
point_of_sale.DH101292,DH101292,40.0,40.0
point_of_sale.DH101293,DH101293,20.0,20.0
point_of_sale.DH101294,DH101294,55.0,55.0
point_of_sale.DH101295,DH101295,75.0,75.0
point_of_sale.DH101301,DH101301,160.0,160.0
point_of_sale.DH101302,DH101302,360.0,360.0
point_of_sale.DH101308,DH101308,10230.0,10230.0
point_of_sale.DH101311,DH101311,2370.0,2370.0
point_of_sale.DH101319,DH101319,750.0,750.0
point_of_sale.DH101321,DH101321,200.0,200.0
point_of_sale.DH101333,DH101333,1840.0,1840.0
point_of_sale.DH101334,DH101334,795.0,795.0
point_of_sale.DH101335,DH101335,5055.0,5055.0
point_of_sale.DH101341,DH101341,290.0,290.0
point_of_sale.DH101344,DH101344,2430.0,2430.0
point_of_sale.DH101346,DH101346,3620.0,3620.0
point_of_sale.DH101353,DH101353,1130.0,1130.0
point_of_sale.DH101355,DH101355,390.0,390.0
point_of_sale.DH101362,DH101362,4365.0,4365.0
point_of_sale.DH101373,DH101373,1480.0,1480.0
point_of_sale.DH101376,DH101376,875.0,875.0
point_of_sale.DH101379,DH101379,35.0,35.0
point_of_sale.DH101380,DH101380,35.0,35.0
point_of_sale.DH101381,DH101381,15.0,15.0
point_of_sale.DH101385,DH101385,65.0,65.0
point_of_sale.DH101386,DH101386,35.0,35.0
point_of_sale.DH101387,DH101387,180.0,180.0
point_of_sale.DH101388,DH101388,10.0,10.0
point_of_sale.DH101389,DH101389,135.0,135.0
point_of_sale.DH101390,DH101390,260.0,260.0
point_of_sale.DH101392,DH101392,280.0,280.0
point_of_sale.DH101393,DH101393,135.0,135.0
point_of_sale.DH101394,DH101394,180.0,180.0
point_of_sale.DH101395,DH101395,125.0,125.0
point_of_sale.DH101396,DH101396,320.0,320.0
point_of_sale.DH101397,DH101397,5160.0,5160.0
point_of_sale.DH101401,DH101401,9700.0,9700.0
point_of_sale.DH101411,DH101411,2960.0,2960.0
point_of_sale.DH101412,DH101412,125.0,125.0
point_of_sale.DH101414,DH101414,45.0,45.0
point_of_sale.DH101416,DH101416,8170.0,8170.0
point_of_sale.DH101420,DH101420,20.0,20.0
point_of_sale.DH101422,DH101422,340.0,340.0
point_of_sale.DH101423,DH101423,425.0,425.0
point_of_sale.DH101424,DH101424,160.0,160.0
point_of_sale.DH101425,DH101425,800.0,800.0
point_of_sale.DH101430,DH101430,65.0,65.0
point_of_sale.DH101432,DH101432,3730.0,3730.0
point_of_sale.DH101434,DH101434,3930.0,3930.0
point_of_sale.DH101468,DH101468,5560.0,5560.0
point_of_sale.DH101469,DH101469,170.0,170.0
point_of_sale.DH101481,DH101481,115.0,115.0
point_of_sale.DH101483,DH101483,65.0,65.0
point_of_sale.DH101484,DH101484,1040.0,1040.0
point_of_sale.DH101485,DH101485,600.0,600.0
point_of_sale.DH101487,DH101487,25.0,25.0
point_of_sale.DH101493,DH101493,250.0,250.0
point_of_sale.DH101495,DH101495,360.0,360.0
point_of_sale.DH101496,DH101496,65.0,65.0
point_of_sale.DH101502,DH101502,65.0,65.0
point_of_sale.DH101503,DH101503,250.0,250.0
point_of_sale.DH101508,DH101508,45.0,45.0
point_of_sale.DH101509,DH101509,220.0,220.0
point_of_sale.DH101519,DH101519,4300.0,4300.0
point_of_sale.DH101520,DH101520,445.0,445.0
point_of_sale.DH101521,DH101521,795.0,795.0
point_of_sale.DH101525,DH101525,75.0,75.0
point_of_sale.DH101527,DH101527,15440.0,15440.0
point_of_sale.DH101531,DH101531,3910.0,3910.0
point_of_sale.DH101533,DH101533,20.0,20.0
point_of_sale.DH101536,DH101536,180.0,180.0
point_of_sale.DH101537,DH101537,610.0,610.0
point_of_sale.DH101538,DH101538,35.0,35.0
point_of_sale.DH101539,DH101539,4070.0,4070.0
point_of_sale.DH101540,DH101540,3990.0,3990.0
point_of_sale.DH101544,DH101544,65.0,65.0
point_of_sale.DH101545,DH101545,12210.0,12210.0
point_of_sale.DH101555,DH101555,4150.0,4150.0
point_of_sale.DH101557,DH101557,600.0,600.0
point_of_sale.DH101576,DH101576,1035.0,1035.0
point_of_sale.DH101578,DH101578,3000.0,3000.0
point_of_sale.DH101581,DH101581,55.0,55.0
point_of_sale.DH101582,DH101582,6180.0,6180.0
point_of_sale.DH101586,DH101586,15760.0,15760.0
point_of_sale.DH101594,DH101594,1500.0,1500.0
point_of_sale.DH101602,DH101602,13820.0,13820.0
point_of_sale.DH101607,DH101607,85.0,85.0
point_of_sale.DH101608,DH101608,1310.0,1310.0
point_of_sale.DH101617,DH101617,1190.0,1190.0
point_of_sale.DH101628,DH101628,835.0,835.0
